Unnamed: 0,age,Audio_file_name,Audio_file_path,Image_file_path
3661,<30s,1045_TSI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1045_TSI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1045_TSI_FEA_XX.wav.jpg
5045,50s,1062_TAI_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1062_TAI_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1062_TAI_NEU_XX.wav.jpg
2756,>60s,1034_TIE_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1034_TIE_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1034_TIE_SAD_XX.wav.jpg
6404,<30s,1079_ITH_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1079_ITH_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1079_ITH_ANG_XX.wav.jpg
803,<30s,1010_WSI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1010_WSI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1010_WSI_FEA_XX.wav.jpg
5940,<30s,1073_MTI_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1073_MTI_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1073_MTI_HAP_XX.wav.jpg
1274,>60s,1016_MTI_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1016_MTI_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1016_MTI_SAD_XX.wav.jpg
1079,<30s,1014_IOM_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1014_IOM_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1014_IOM_NEU_XX.wav.jpg
6998,30s,1086_IWW_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1086_IWW_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1086_IWW_FEA_XX.wav.jpg
5772,40s,1071_IWW_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1071_IWW_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1071_IWW_SAD_XX.wav.jpg
7160,<30s,1088_IWW_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1088_IWW_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1088_IWW_ANG_XX.wav.jpg
911,<30s,1012_IOM_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1012_IOM_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1012_IOM_ANG_XX.wav.jpg
2626,30s,1033_IEO_SAD_MD.wav,/home/ubuntu/capstone/AudioWAV/1033_IEO_SAD_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1033_IEO_SAD_MD.wav.jpg
1443,<30s,1018_TAI_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1018_TAI_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1018_TAI_NEU_XX.wav.jpg
5598,<30s,1069_IWL_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1069_IWL_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1069_IWL_DIS_XX.wav.jpg
2539,30s,1032_IEO_HAP_LO.wav,/home/ubuntu/capstone/AudioWAV/1032_IEO_HAP_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1032_IEO_HAP_LO.wav.jpg
4152,50s,1051_TSI_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1051_TSI_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1051_TSI_DIS_XX.wav.jpg
1632,30s,1021_IEO_DIS_MD.wav,/home/ubuntu/capstone/AudioWAV/1021_IEO_DIS_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1021_IEO_DIS_MD.wav.jpg
5921,<30s,1073_ITS_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1073_ITS_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1073_ITS_FEA_XX.wav.jpg
5488,30s,1068_IEO_FEA_LO.wav,/home/ubuntu/capstone/AudioWAV/1068_IEO_FEA_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1068_IEO_FEA_LO.wav.jpg
1221,>60s,1016_DFA_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1016_DFA_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1016_DFA_NEU_XX.wav.jpg
6209,<30s,1076_WSI_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1076_WSI_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1076_WSI_HAP_XX.wav.jpg
5798,40s,1071_WSI_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1071_WSI_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1071_WSI_DIS_XX.wav.jpg
2686,30s,1033_WSI_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1033_WSI_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1033_WSI_SAD_XX.wav.jpg
99,<30s,1002_IEO_HAP_MD.wav,/home/ubuntu/capstone/AudioWAV/1002_IEO_HAP_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1002_IEO_HAP_MD.wav.jpg
2662,30s,1033_MTI_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1033_MTI_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1033_MTI_SAD_XX.wav.jpg
2446,30s,1031_DFA_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1031_DFA_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1031_DFA_SAD_XX.wav.jpg
6680,<30s,1082_TAI_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1082_TAI_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1082_TAI_ANG_XX.wav.jpg
1037,<30s,1013_TIE_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1013_TIE_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1013_TIE_FEA_XX.wav.jpg
2873,40s,1036_IOM_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1036_IOM_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1036_IOM_ANG_XX.wav.jpg
6017,30s,1074_IWW_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1074_IWW_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1074_IWW_NEU_XX.wav.jpg
1901,50s,1024_ITS_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1024_ITS_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1024_ITS_ANG_XX.wav.jpg
3292,40s,1041_ITH_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1041_ITH_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1041_ITH_HAP_XX.wav.jpg
7376,<30s,1091_IEO_HAP_LO.wav,/home/ubuntu/capstone/AudioWAV/1091_IEO_HAP_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1091_IEO_HAP_LO.wav.jpg
3336,40s,1041_TSI_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1041_TSI_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1041_TSI_SAD_XX.wav.jpg
1893,50s,1024_IOM_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1024_IOM_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1024_IOM_NEU_XX.wav.jpg
5712,<30s,1070_TSI_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1070_TSI_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1070_TSI_HAP_XX.wav.jpg
1497,<30s,1019_IWL_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1019_IWL_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1019_IWL_ANG_XX.wav.jpg
3025,<30s,1038_IEO_DIS_LO.wav,/home/ubuntu/capstone/AudioWAV/1038_IEO_DIS_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1038_IEO_DIS_LO.wav.jpg
4165,30s,1052_DFA_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1052_DFA_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1052_DFA_FEA_XX.wav.jpg
2933,40s,1037_DFA_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1037_DFA_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1037_DFA_ANG_XX.wav.jpg
7264,<30s,1089_TIE_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1089_TIE_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1089_TIE_NEU_XX.wav.jpg
1710,<30s,1022_IEO_ANG_LO.wav,/home/ubuntu/capstone/AudioWAV/1022_IEO_ANG_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1022_IEO_ANG_LO.wav.jpg
5067,30s,1063_DFA_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1063_DFA_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1063_DFA_FEA_XX.wav.jpg
4427,50s,1055_IEO_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1055_IEO_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1055_IEO_NEU_XX.wav.jpg
5535,30s,1068_TAI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1068_TAI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1068_TAI_FEA_XX.wav.jpg
1075,<30s,1014_IOM_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1014_IOM_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1014_IOM_ANG_XX.wav.jpg
1104,<30s,1014_IWW_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1014_IWW_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1014_IWW_SAD_XX.wav.jpg
4448,50s,1055_ITS_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1055_ITS_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1055_ITS_SAD_XX.wav.jpg
711,<30s,1009_TIE_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1009_TIE_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1009_TIE_NEU_XX.wav.jpg
6661,<30s,1082_ITS_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1082_ITS_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1082_ITS_SAD_XX.wav.jpg
4645,<30s,1057_TSI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1057_TSI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1057_TSI_FEA_XX.wav.jpg
1004,<30s,1013_ITH_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1013_ITH_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1013_ITH_SAD_XX.wav.jpg
7290,50s,1090_IEO_FEA_HI.wav,/home/ubuntu/capstone/AudioWAV/1090_IEO_FEA_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1090_IEO_FEA_HI.wav.jpg
5212,50s,1064_TIE_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1064_TIE_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1064_TIE_DIS_XX.wav.jpg
7229,<30s,1089_ITH_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1089_ITH_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1089_ITH_SAD_XX.wav.jpg
7406,<30s,1091_IWW_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1091_IWW_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1091_IWW_ANG_XX.wav.jpg
3203,40s,1040_IOM_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1040_IOM_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1040_IOM_FEA_XX.wav.jpg
4784,<30s,1059_IWW_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1059_IWW_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1059_IWW_DIS_XX.wav.jpg
6396,<30s,1079_IEO_SAD_LO.wav,/home/ubuntu/capstone/AudioWAV/1079_IEO_SAD_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1079_IEO_SAD_LO.wav.jpg
288,40s,1004_IWL_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1004_IWL_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1004_IWL_HAP_XX.wav.jpg
1961,40s,1025_IEO_FEA_HI.wav,/home/ubuntu/capstone/AudioWAV/1025_IEO_FEA_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1025_IEO_FEA_HI.wav.jpg
834,30s,1011_IOM_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1011_IOM_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1011_IOM_SAD_XX.wav.jpg
4254,30s,1053_IEO_DIS_HI.wav,/home/ubuntu/capstone/AudioWAV/1053_IEO_DIS_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1053_IEO_DIS_HI.wav.jpg
1862,<30s,1023_WSI_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1023_WSI_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1023_WSI_DIS_XX.wav.jpg
4438,50s,1055_ITH_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1055_ITH_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1055_ITH_DIS_XX.wav.jpg
2928,40s,1036_WSI_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1036_WSI_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1036_WSI_DIS_XX.wav.jpg
3645,<30s,1045_MTI_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1045_MTI_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1045_MTI_NEU_XX.wav.jpg
7063,>60s,1087_ITH_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1087_ITH_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1087_ITH_HAP_XX.wav.jpg
6518,<30s,1080_TAI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1080_TAI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1080_TAI_FEA_XX.wav.jpg
5682,<30s,1070_IWL_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1070_IWL_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1070_IWL_HAP_XX.wav.jpg
2921,40s,1036_TSI_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1036_TSI_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1036_TSI_ANG_XX.wav.jpg
2370,40s,1030_IEO_DIS_MD.wav,/home/ubuntu/capstone/AudioWAV/1030_IEO_DIS_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1030_IEO_DIS_MD.wav.jpg
1571,>60s,1020_ITH_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1020_ITH_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1020_ITH_NEU_XX.wav.jpg
6513,<30s,1080_MTI_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1080_MTI_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1080_MTI_HAP_XX.wav.jpg
448,50s,1006_ITS_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1006_ITS_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1006_ITS_SAD_XX.wav.jpg
3841,30s,1048_IEO_ANG_HI.wav,/home/ubuntu/capstone/AudioWAV/1048_IEO_ANG_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1048_IEO_ANG_HI.wav.jpg
7113,>60s,1087_WSI_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1087_WSI_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1087_WSI_SAD_XX.wav.jpg
4668,30s,1058_IEO_FEA_LO.wav,/home/ubuntu/capstone/AudioWAV/1058_IEO_FEA_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1058_IEO_FEA_LO.wav.jpg
7387,<30s,1091_IOM_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1091_IOM_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1091_IOM_SAD_XX.wav.jpg
5987,30s,1074_IEO_SAD_LO.wav,/home/ubuntu/capstone/AudioWAV/1074_IEO_SAD_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1074_IEO_SAD_LO.wav.jpg
3512,40s,1044_DFA_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1044_DFA_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1044_DFA_SAD_XX.wav.jpg
7313,50s,1090_ITS_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1090_ITS_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1090_ITS_DIS_XX.wav.jpg
2084,30s,1026_MTI_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1026_MTI_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1026_MTI_DIS_XX.wav.jpg
6499,<30s,1080_IWL_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1080_IWL_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1080_IWL_DIS_XX.wav.jpg
4170,30s,1052_IEO_ANG_LO.wav,/home/ubuntu/capstone/AudioWAV/1052_IEO_ANG_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1052_IEO_ANG_LO.wav.jpg
1442,<30s,1018_TAI_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1018_TAI_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1018_TAI_HAP_XX.wav.jpg
3435,<30s,1043_IEO_DIS_LO.wav,/home/ubuntu/capstone/AudioWAV/1043_IEO_DIS_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1043_IEO_DIS_LO.wav.jpg
291,40s,1004_IWW_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1004_IWW_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1004_IWW_ANG_XX.wav.jpg
3517,40s,1044_IEO_DIS_LO.wav,/home/ubuntu/capstone/AudioWAV/1044_IEO_DIS_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1044_IEO_DIS_LO.wav.jpg
5358,<30s,1066_IWW_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1066_IWW_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1066_IWW_DIS_XX.wav.jpg
1759,<30s,1022_MTI_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1022_MTI_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1022_MTI_NEU_XX.wav.jpg
6370,<30s,1078_WSI_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1078_WSI_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1078_WSI_ANG_XX.wav.jpg
2522,30s,1031_WSI_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1031_WSI_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1031_WSI_SAD_XX.wav.jpg
5486,30s,1068_IEO_DIS_MD.wav,/home/ubuntu/capstone/AudioWAV/1068_IEO_DIS_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1068_IEO_DIS_MD.wav.jpg
12,50s,1001_IEO_FEA_HI.wav,/home/ubuntu/capstone/AudioWAV/1001_IEO_FEA_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1001_IEO_FEA_HI.wav.jpg
895,<30s,1012_IEO_ANG_HI.wav,/home/ubuntu/capstone/AudioWAV/1012_IEO_ANG_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1012_IEO_ANG_HI.wav.jpg
1480,<30s,1019_IEO_HAP_MD.wav,/home/ubuntu/capstone/AudioWAV/1019_IEO_HAP_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1019_IEO_HAP_MD.wav.jpg
5616,<30s,1069_TAI_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1069_TAI_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1069_TAI_DIS_XX.wav.jpg
1646,30s,1021_IOM_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1021_IOM_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1021_IOM_HAP_XX.wav.jpg
5592,<30s,1069_ITS_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1069_ITS_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1069_ITS_DIS_XX.wav.jpg
3990,<30s,1049_TSI_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1049_TSI_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1049_TSI_HAP_XX.wav.jpg
2394,40s,1030_ITS_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1030_ITS_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1030_ITS_DIS_XX.wav.jpg
699,<30s,1009_IWW_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1009_IWW_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1009_IWW_NEU_XX.wav.jpg
2096,30s,1026_TIE_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1026_TIE_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1026_TIE_DIS_XX.wav.jpg
4739,<30s,1059_DFA_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1059_DFA_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1059_DFA_FEA_XX.wav.jpg
1641,30s,1021_IEO_SAD_LO.wav,/home/ubuntu/capstone/AudioWAV/1021_IEO_SAD_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1021_IEO_SAD_LO.wav.jpg
462,50s,1006_MTI_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1006_MTI_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1006_MTI_DIS_XX.wav.jpg
6149,<30s,1076_IEO_NEU_XX.wav,/home/ubuntu/capstone/AudioWAV/1076_IEO_NEU_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1076_IEO_NEU_XX.wav.jpg
6178,<30s,1076_IWW_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1076_IWW_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1076_IWW_FEA_XX.wav.jpg
2115,40s,1027_DFA_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1027_DFA_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1027_DFA_FEA_XX.wav.jpg
3864,30s,1048_ITH_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1048_ITH_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1048_ITH_DIS_XX.wav.jpg
2246,50s,1028_IWW_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1028_IWW_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1028_IWW_SAD_XX.wav.jpg
4092,50s,1051_IEO_DIS_MD.wav,/home/ubuntu/capstone/AudioWAV/1051_IEO_DIS_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1051_IEO_DIS_MD.wav.jpg
1223,>60s,1016_IEO_ANG_HI.wav,/home/ubuntu/capstone/AudioWAV/1016_IEO_ANG_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1016_IEO_ANG_HI.wav.jpg
6630,<30s,1082_IEO_ANG_MD.wav,/home/ubuntu/capstone/AudioWAV/1082_IEO_ANG_MD.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1082_IEO_ANG_MD.wav.jpg
2586,30s,1032_TAI_SAD_XX.wav,/home/ubuntu/capstone/AudioWAV/1032_TAI_SAD_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1032_TAI_SAD_XX.wav.jpg
1781,<30s,1022_WSI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1022_WSI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1022_WSI_FEA_XX.wav.jpg
7004,30s,1086_MTI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1086_MTI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1086_MTI_FEA_XX.wav.jpg
628,40s,1008_MTI_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1008_MTI_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1008_MTI_HAP_XX.wav.jpg
7121,<30s,1088_IEO_ANG_LO.wav,/home/ubuntu/capstone/AudioWAV/1088_IEO_ANG_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1088_IEO_ANG_LO.wav.jpg
6440,<30s,1079_TIE_ANG_XX.wav,/home/ubuntu/capstone/AudioWAV/1079_TIE_ANG_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1079_TIE_ANG_XX.wav.jpg
3189,40s,1040_IEO_DIS_LO.wav,/home/ubuntu/capstone/AudioWAV/1040_IEO_DIS_LO.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1040_IEO_DIS_LO.wav.jpg
2659,30s,1033_MTI_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1033_MTI_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1033_MTI_FEA_XX.wav.jpg
6329,<30s,1078_ITS_DIS_XX.wav,/home/ubuntu/capstone/AudioWAV/1078_ITS_DIS_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1078_ITS_DIS_XX.wav.jpg
3522,40s,1044_IEO_HAP_HI.wav,/home/ubuntu/capstone/AudioWAV/1044_IEO_HAP_HI.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1044_IEO_HAP_HI.wav.jpg
4686,30s,1058_ITH_HAP_XX.wav,/home/ubuntu/capstone/AudioWAV/1058_ITH_HAP_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1058_ITH_HAP_XX.wav.jpg
4937,50s,1061_ITS_FEA_XX.wav,/home/ubuntu/capstone/AudioWAV/1061_ITS_FEA_XX.wav,/home/ubuntu/capstone/Data/age//mel_spectrograms//1061_ITS_FEA_XX.wav.jpg
