,ActorID,Age,Sex,Race,Ethnicity,File Name,emotion,Emotion Level,Sentence,path
2201,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_ANG_HI.wav,ANG,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_ANG_HI.wav
2202,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_ANG_LO.wav,ANG,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_ANG_LO.wav
2203,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_ANG_MD.wav,ANG,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_ANG_MD.wav
2204,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_DIS_HI.wav,DIS,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_DIS_HI.wav
2205,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_DIS_LO.wav,DIS,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_DIS_LO.wav
2206,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_DIS_MD.wav,DIS,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_DIS_MD.wav
2207,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_FEA_HI.wav,FEA,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_FEA_HI.wav
2208,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_FEA_LO.wav,FEA,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_FEA_LO.wav
2209,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_FEA_MD.wav,FEA,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_FEA_MD.wav
2210,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_HAP_HI.wav,HAP,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_HAP_HI.wav
2211,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_HAP_LO.wav,HAP,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_HAP_LO.wav
2212,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_HAP_MD.wav,HAP,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_HAP_MD.wav
2213,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_NEU_XX.wav,NEU,XX,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_NEU_XX.wav
2214,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_SAD_HI.wav,SAD,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_SAD_HI.wav
2215,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_SAD_LO.wav,SAD,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_SAD_LO.wav
2216,1028,57,Female,Caucasian,Not Hispanic,1028_IEO_SAD_MD.wav,SAD,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_SAD_MD.wav
2217,1028,57,Female,Caucasian,Not Hispanic,1028_IOM_ANG_XX.wav,ANG,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IOM_ANG_XX.wav
2218,1028,57,Female,Caucasian,Not Hispanic,1028_IOM_DIS_XX.wav,DIS,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IOM_DIS_XX.wav
2219,1028,57,Female,Caucasian,Not Hispanic,1028_IOM_FEA_XX.wav,FEA,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IOM_FEA_XX.wav
2220,1028,57,Female,Caucasian,Not Hispanic,1028_IOM_HAP_XX.wav,HAP,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IOM_HAP_XX.wav
2221,1028,57,Female,Caucasian,Not Hispanic,1028_IOM_NEU_XX.wav,NEU,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IOM_NEU_XX.wav
2222,1028,57,Female,Caucasian,Not Hispanic,1028_IOM_SAD_XX.wav,SAD,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IOM_SAD_XX.wav
2223,1028,57,Female,Caucasian,Not Hispanic,1028_ITH_ANG_XX.wav,ANG,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITH_ANG_XX.wav
2224,1028,57,Female,Caucasian,Not Hispanic,1028_ITH_DIS_XX.wav,DIS,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITH_DIS_XX.wav
2225,1028,57,Female,Caucasian,Not Hispanic,1028_ITH_FEA_XX.wav,FEA,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITH_FEA_XX.wav
2226,1028,57,Female,Caucasian,Not Hispanic,1028_ITH_HAP_XX.wav,HAP,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITH_HAP_XX.wav
2227,1028,57,Female,Caucasian,Not Hispanic,1028_ITH_NEU_XX.wav,NEU,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITH_NEU_XX.wav
2228,1028,57,Female,Caucasian,Not Hispanic,1028_ITH_SAD_XX.wav,SAD,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITH_SAD_XX.wav
2229,1028,57,Female,Caucasian,Not Hispanic,1028_ITS_ANG_XX.wav,ANG,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITS_ANG_XX.wav
2230,1028,57,Female,Caucasian,Not Hispanic,1028_ITS_DIS_XX.wav,DIS,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITS_DIS_XX.wav
2231,1028,57,Female,Caucasian,Not Hispanic,1028_ITS_FEA_XX.wav,FEA,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITS_FEA_XX.wav
2232,1028,57,Female,Caucasian,Not Hispanic,1028_ITS_HAP_XX.wav,HAP,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITS_HAP_XX.wav
2233,1028,57,Female,Caucasian,Not Hispanic,1028_ITS_NEU_XX.wav,NEU,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITS_NEU_XX.wav
2234,1028,57,Female,Caucasian,Not Hispanic,1028_ITS_SAD_XX.wav,SAD,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITS_SAD_XX.wav
2235,1028,57,Female,Caucasian,Not Hispanic,1028_IWL_ANG_XX.wav,ANG,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWL_ANG_XX.wav
2236,1028,57,Female,Caucasian,Not Hispanic,1028_IWL_DIS_XX.wav,DIS,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWL_DIS_XX.wav
2237,1028,57,Female,Caucasian,Not Hispanic,1028_IWL_FEA_XX.wav,FEA,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWL_FEA_XX.wav
2238,1028,57,Female,Caucasian,Not Hispanic,1028_IWL_HAP_XX.wav,HAP,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWL_HAP_XX.wav
2239,1028,57,Female,Caucasian,Not Hispanic,1028_IWL_NEU_XX.wav,NEU,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWL_NEU_XX.wav
2240,1028,57,Female,Caucasian,Not Hispanic,1028_IWL_SAD_XX.wav,SAD,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWL_SAD_XX.wav
2241,1028,57,Female,Caucasian,Not Hispanic,1028_IWW_ANG_XX.wav,ANG,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWW_ANG_XX.wav
2242,1028,57,Female,Caucasian,Not Hispanic,1028_IWW_DIS_XX.wav,DIS,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWW_DIS_XX.wav
2243,1028,57,Female,Caucasian,Not Hispanic,1028_IWW_FEA_XX.wav,FEA,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWW_FEA_XX.wav
2244,1028,57,Female,Caucasian,Not Hispanic,1028_IWW_HAP_XX.wav,HAP,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWW_HAP_XX.wav
2245,1028,57,Female,Caucasian,Not Hispanic,1028_IWW_NEU_XX.wav,NEU,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWW_NEU_XX.wav
2246,1028,57,Female,Caucasian,Not Hispanic,1028_IWW_SAD_XX.wav,SAD,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IWW_SAD_XX.wav
2247,1028,57,Female,Caucasian,Not Hispanic,1028_MTI_ANG_XX.wav,ANG,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_MTI_ANG_XX.wav
2248,1028,57,Female,Caucasian,Not Hispanic,1028_MTI_DIS_XX.wav,DIS,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_MTI_DIS_XX.wav
2249,1028,57,Female,Caucasian,Not Hispanic,1028_MTI_FEA_XX.wav,FEA,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_MTI_FEA_XX.wav
2250,1028,57,Female,Caucasian,Not Hispanic,1028_MTI_HAP_XX.wav,HAP,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_MTI_HAP_XX.wav
2251,1028,57,Female,Caucasian,Not Hispanic,1028_MTI_NEU_XX.wav,NEU,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_MTI_NEU_XX.wav
2252,1028,57,Female,Caucasian,Not Hispanic,1028_MTI_SAD_XX.wav,SAD,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_MTI_SAD_XX.wav
2253,1028,57,Female,Caucasian,Not Hispanic,1028_TAI_ANG_XX.wav,ANG,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TAI_ANG_XX.wav
2254,1028,57,Female,Caucasian,Not Hispanic,1028_TAI_DIS_XX.wav,DIS,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TAI_DIS_XX.wav
2255,1028,57,Female,Caucasian,Not Hispanic,1028_TAI_FEA_XX.wav,FEA,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TAI_FEA_XX.wav
2256,1028,57,Female,Caucasian,Not Hispanic,1028_TAI_HAP_XX.wav,HAP,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TAI_HAP_XX.wav
2257,1028,57,Female,Caucasian,Not Hispanic,1028_TAI_NEU_XX.wav,NEU,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TAI_NEU_XX.wav
2258,1028,57,Female,Caucasian,Not Hispanic,1028_TAI_SAD_XX.wav,SAD,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TAI_SAD_XX.wav
2259,1028,57,Female,Caucasian,Not Hispanic,1028_TIE_ANG_XX.wav,ANG,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TIE_ANG_XX.wav
2260,1028,57,Female,Caucasian,Not Hispanic,1028_TIE_DIS_XX.wav,DIS,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TIE_DIS_XX.wav
2261,1028,57,Female,Caucasian,Not Hispanic,1028_TIE_FEA_XX.wav,FEA,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TIE_FEA_XX.wav
2262,1028,57,Female,Caucasian,Not Hispanic,1028_TIE_HAP_XX.wav,HAP,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TIE_HAP_XX.wav
2263,1028,57,Female,Caucasian,Not Hispanic,1028_TIE_NEU_XX.wav,NEU,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TIE_NEU_XX.wav
2264,1028,57,Female,Caucasian,Not Hispanic,1028_TIE_SAD_XX.wav,SAD,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TIE_SAD_XX.wav
2265,1028,57,Female,Caucasian,Not Hispanic,1028_TSI_ANG_XX.wav,ANG,XX,TSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TSI_ANG_XX.wav
2266,1028,57,Female,Caucasian,Not Hispanic,1028_TSI_DIS_XX.wav,DIS,XX,TSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TSI_DIS_XX.wav
2267,1028,57,Female,Caucasian,Not Hispanic,1028_TSI_FEA_XX.wav,FEA,XX,TSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TSI_FEA_XX.wav
2268,1028,57,Female,Caucasian,Not Hispanic,1028_TSI_HAP_XX.wav,HAP,XX,TSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TSI_HAP_XX.wav
2269,1028,57,Female,Caucasian,Not Hispanic,1028_TSI_NEU_XX.wav,NEU,XX,TSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TSI_NEU_XX.wav
2270,1028,57,Female,Caucasian,Not Hispanic,1028_TSI_SAD_XX.wav,SAD,XX,TSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_TSI_SAD_XX.wav
2271,1028,57,Female,Caucasian,Not Hispanic,1028_WSI_ANG_XX.wav,ANG,XX,WSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_WSI_ANG_XX.wav
2272,1028,57,Female,Caucasian,Not Hispanic,1028_WSI_DIS_XX.wav,DIS,XX,WSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_WSI_DIS_XX.wav
2273,1028,57,Female,Caucasian,Not Hispanic,1028_WSI_FEA_XX.wav,FEA,XX,WSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_WSI_FEA_XX.wav
2274,1028,57,Female,Caucasian,Not Hispanic,1028_WSI_HAP_XX.wav,HAP,XX,WSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_WSI_HAP_XX.wav
2275,1028,57,Female,Caucasian,Not Hispanic,1028_WSI_NEU_XX.wav,NEU,XX,WSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_WSI_NEU_XX.wav
2276,1028,57,Female,Caucasian,Not Hispanic,1028_WSI_SAD_XX.wav,SAD,XX,WSI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_WSI_SAD_XX.wav
2277,1029,33,Female,African American,Not Hispanic,1029_DFA_ANG_XX.wav,ANG,XX,DFA,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_DFA_ANG_XX.wav
2278,1029,33,Female,African American,Not Hispanic,1029_DFA_DIS_XX.wav,DIS,XX,DFA,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_DFA_DIS_XX.wav
2279,1029,33,Female,African American,Not Hispanic,1029_DFA_FEA_XX.wav,FEA,XX,DFA,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_DFA_FEA_XX.wav
2280,1029,33,Female,African American,Not Hispanic,1029_DFA_HAP_XX.wav,HAP,XX,DFA,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_DFA_HAP_XX.wav
2281,1029,33,Female,African American,Not Hispanic,1029_DFA_NEU_XX.wav,NEU,XX,DFA,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_DFA_NEU_XX.wav
2282,1029,33,Female,African American,Not Hispanic,1029_DFA_SAD_XX.wav,SAD,XX,DFA,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_DFA_SAD_XX.wav
2283,1029,33,Female,African American,Not Hispanic,1029_IEO_ANG_HI.wav,ANG,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_ANG_HI.wav
2284,1029,33,Female,African American,Not Hispanic,1029_IEO_ANG_LO.wav,ANG,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_ANG_LO.wav
2285,1029,33,Female,African American,Not Hispanic,1029_IEO_ANG_MD.wav,ANG,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_ANG_MD.wav
2286,1029,33,Female,African American,Not Hispanic,1029_IEO_DIS_HI.wav,DIS,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_DIS_HI.wav
2287,1029,33,Female,African American,Not Hispanic,1029_IEO_DIS_LO.wav,DIS,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_DIS_LO.wav
2288,1029,33,Female,African American,Not Hispanic,1029_IEO_DIS_MD.wav,DIS,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_DIS_MD.wav
2289,1029,33,Female,African American,Not Hispanic,1029_IEO_FEA_HI.wav,FEA,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_FEA_HI.wav
2290,1029,33,Female,African American,Not Hispanic,1029_IEO_FEA_LO.wav,FEA,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_FEA_LO.wav
2291,1029,33,Female,African American,Not Hispanic,1029_IEO_FEA_MD.wav,FEA,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_FEA_MD.wav
2292,1029,33,Female,African American,Not Hispanic,1029_IEO_HAP_HI.wav,HAP,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_HAP_HI.wav
2293,1029,33,Female,African American,Not Hispanic,1029_IEO_HAP_LO.wav,HAP,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_HAP_LO.wav
2294,1029,33,Female,African American,Not Hispanic,1029_IEO_HAP_MD.wav,HAP,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_HAP_MD.wav
2295,1029,33,Female,African American,Not Hispanic,1029_IEO_NEU_XX.wav,NEU,XX,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_NEU_XX.wav
2296,1029,33,Female,African American,Not Hispanic,1029_IEO_SAD_HI.wav,SAD,HI,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_SAD_HI.wav
2297,1029,33,Female,African American,Not Hispanic,1029_IEO_SAD_LO.wav,SAD,LO,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_SAD_LO.wav
2298,1029,33,Female,African American,Not Hispanic,1029_IEO_SAD_MD.wav,SAD,MD,IEO,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IEO_SAD_MD.wav
2299,1029,33,Female,African American,Not Hispanic,1029_IOM_ANG_XX.wav,ANG,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IOM_ANG_XX.wav
2300,1029,33,Female,African American,Not Hispanic,1029_IOM_DIS_XX.wav,DIS,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IOM_DIS_XX.wav
2301,1029,33,Female,African American,Not Hispanic,1029_IOM_FEA_XX.wav,FEA,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IOM_FEA_XX.wav
2302,1029,33,Female,African American,Not Hispanic,1029_IOM_HAP_XX.wav,HAP,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IOM_HAP_XX.wav
2303,1029,33,Female,African American,Not Hispanic,1029_IOM_NEU_XX.wav,NEU,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IOM_NEU_XX.wav
2304,1029,33,Female,African American,Not Hispanic,1029_IOM_SAD_XX.wav,SAD,XX,IOM,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IOM_SAD_XX.wav
2305,1029,33,Female,African American,Not Hispanic,1029_ITH_ANG_XX.wav,ANG,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITH_ANG_XX.wav
2306,1029,33,Female,African American,Not Hispanic,1029_ITH_DIS_XX.wav,DIS,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITH_DIS_XX.wav
2307,1029,33,Female,African American,Not Hispanic,1029_ITH_FEA_XX.wav,FEA,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITH_FEA_XX.wav
2308,1029,33,Female,African American,Not Hispanic,1029_ITH_HAP_XX.wav,HAP,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITH_HAP_XX.wav
2309,1029,33,Female,African American,Not Hispanic,1029_ITH_NEU_XX.wav,NEU,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITH_NEU_XX.wav
2310,1029,33,Female,African American,Not Hispanic,1029_ITH_SAD_XX.wav,SAD,XX,ITH,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITH_SAD_XX.wav
2311,1029,33,Female,African American,Not Hispanic,1029_ITS_ANG_XX.wav,ANG,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITS_ANG_XX.wav
2312,1029,33,Female,African American,Not Hispanic,1029_ITS_DIS_XX.wav,DIS,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITS_DIS_XX.wav
2313,1029,33,Female,African American,Not Hispanic,1029_ITS_FEA_XX.wav,FEA,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITS_FEA_XX.wav
2314,1029,33,Female,African American,Not Hispanic,1029_ITS_HAP_XX.wav,HAP,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITS_HAP_XX.wav
2315,1029,33,Female,African American,Not Hispanic,1029_ITS_NEU_XX.wav,NEU,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITS_NEU_XX.wav
2316,1029,33,Female,African American,Not Hispanic,1029_ITS_SAD_XX.wav,SAD,XX,ITS,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITS_SAD_XX.wav
2317,1029,33,Female,African American,Not Hispanic,1029_IWL_ANG_XX.wav,ANG,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWL_ANG_XX.wav
2318,1029,33,Female,African American,Not Hispanic,1029_IWL_DIS_XX.wav,DIS,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWL_DIS_XX.wav
2319,1029,33,Female,African American,Not Hispanic,1029_IWL_FEA_XX.wav,FEA,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWL_FEA_XX.wav
2320,1029,33,Female,African American,Not Hispanic,1029_IWL_HAP_XX.wav,HAP,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWL_HAP_XX.wav
2321,1029,33,Female,African American,Not Hispanic,1029_IWL_NEU_XX.wav,NEU,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWL_NEU_XX.wav
2322,1029,33,Female,African American,Not Hispanic,1029_IWL_SAD_XX.wav,SAD,XX,IWL,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWL_SAD_XX.wav
2323,1029,33,Female,African American,Not Hispanic,1029_IWW_ANG_XX.wav,ANG,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWW_ANG_XX.wav
2324,1029,33,Female,African American,Not Hispanic,1029_IWW_DIS_XX.wav,DIS,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWW_DIS_XX.wav
2325,1029,33,Female,African American,Not Hispanic,1029_IWW_FEA_XX.wav,FEA,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWW_FEA_XX.wav
2326,1029,33,Female,African American,Not Hispanic,1029_IWW_HAP_XX.wav,HAP,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWW_HAP_XX.wav
2327,1029,33,Female,African American,Not Hispanic,1029_IWW_NEU_XX.wav,NEU,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWW_NEU_XX.wav
2328,1029,33,Female,African American,Not Hispanic,1029_IWW_SAD_XX.wav,SAD,XX,IWW,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_IWW_SAD_XX.wav
2329,1029,33,Female,African American,Not Hispanic,1029_MTI_ANG_XX.wav,ANG,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_MTI_ANG_XX.wav
2330,1029,33,Female,African American,Not Hispanic,1029_MTI_DIS_XX.wav,DIS,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_MTI_DIS_XX.wav
2331,1029,33,Female,African American,Not Hispanic,1029_MTI_FEA_XX.wav,FEA,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_MTI_FEA_XX.wav
2332,1029,33,Female,African American,Not Hispanic,1029_MTI_HAP_XX.wav,HAP,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_MTI_HAP_XX.wav
2333,1029,33,Female,African American,Not Hispanic,1029_MTI_NEU_XX.wav,NEU,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_MTI_NEU_XX.wav
2334,1029,33,Female,African American,Not Hispanic,1029_MTI_SAD_XX.wav,SAD,XX,MTI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_MTI_SAD_XX.wav
2335,1029,33,Female,African American,Not Hispanic,1029_TAI_ANG_XX.wav,ANG,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TAI_ANG_XX.wav
2336,1029,33,Female,African American,Not Hispanic,1029_TAI_DIS_XX.wav,DIS,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TAI_DIS_XX.wav
2337,1029,33,Female,African American,Not Hispanic,1029_TAI_FEA_XX.wav,FEA,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TAI_FEA_XX.wav
2338,1029,33,Female,African American,Not Hispanic,1029_TAI_HAP_XX.wav,HAP,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TAI_HAP_XX.wav
2339,1029,33,Female,African American,Not Hispanic,1029_TAI_NEU_XX.wav,NEU,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TAI_NEU_XX.wav
2340,1029,33,Female,African American,Not Hispanic,1029_TAI_SAD_XX.wav,SAD,XX,TAI,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TAI_SAD_XX.wav
2341,1029,33,Female,African American,Not Hispanic,1029_TIE_ANG_XX.wav,ANG,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TIE_ANG_XX.wav
2342,1029,33,Female,African American,Not Hispanic,1029_TIE_DIS_XX.wav,DIS,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TIE_DIS_XX.wav
2343,1029,33,Female,African American,Not Hispanic,1029_TIE_FEA_XX.wav,FEA,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TIE_FEA_XX.wav
2344,1029,33,Female,African American,Not Hispanic,1029_TIE_HAP_XX.wav,HAP,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TIE_HAP_XX.wav
2345,1029,33,Female,African American,Not Hispanic,1029_TIE_NEU_XX.wav,NEU,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TIE_NEU_XX.wav
2346,1029,33,Female,African American,Not Hispanic,1029_TIE_SAD_XX.wav,SAD,XX,TIE,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_TIE_SAD_XX.wav
