sex,Audio_file_name,Audio_file_path,Image_file_name,Image_file_path
Male,1027_TIE_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1027_TIE_HAP_XX.wav,1027_TIE_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1027_TIE_HAP_XX.wav_1024_512_128.jpg
Male,1027_IEO_SAD_LO.wav,/home/ubuntu/capstone/Data/AudioWAV/1027_IEO_SAD_LO.wav,1027_IEO_SAD_LO.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1027_IEO_SAD_LO.wav_1024_512_128.jpg
Male,1041_IOM_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1041_IOM_SAD_XX.wav,1041_IOM_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1041_IOM_SAD_XX.wav_1024_512_128.jpg
Male,1057_IWW_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1057_IWW_ANG_XX.wav,1057_IWW_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1057_IWW_ANG_XX.wav_1024_512_128.jpg
Male,1023_ITH_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1023_ITH_SAD_XX.wav,1023_ITH_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1023_ITH_SAD_XX.wav_1024_512_128.jpg
Female,1012_IOM_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1012_IOM_ANG_XX.wav,1012_IOM_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1012_IOM_ANG_XX.wav_1024_512_128.jpg
Female,1009_ITH_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1009_ITH_SAD_XX.wav,1009_ITH_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1009_ITH_SAD_XX.wav_1024_512_128.jpg
Female,1006_IWW_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1006_IWW_HAP_XX.wav,1006_IWW_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1006_IWW_HAP_XX.wav_1024_512_128.jpg
Male,1069_IOM_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1069_IOM_ANG_XX.wav,1069_IOM_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1069_IOM_ANG_XX.wav_1024_512_128.jpg
Female,1002_IWL_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1002_IWL_SAD_XX.wav,1002_IWL_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1002_IWL_SAD_XX.wav_1024_512_128.jpg
Female,1061_IOM_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1061_IOM_HAP_XX.wav,1061_IOM_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1061_IOM_HAP_XX.wav_1024_512_128.jpg
Male,1068_IEO_SAD_LO.wav,/home/ubuntu/capstone/Data/AudioWAV/1068_IEO_SAD_LO.wav,1068_IEO_SAD_LO.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1068_IEO_SAD_LO.wav_1024_512_128.jpg
Female,1013_ITH_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1013_ITH_HAP_XX.wav,1013_ITH_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1013_ITH_HAP_XX.wav_1024_512_128.jpg
Female,1060_IWL_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1060_IWL_FEA_XX.wav,1060_IWL_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1060_IWL_FEA_XX.wav_1024_512_128.jpg
Male,1048_IWL_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1048_IWL_NEU_XX.wav,1048_IWL_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1048_IWL_NEU_XX.wav_1024_512_128.jpg
Female,1003_IWW_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1003_IWW_SAD_XX.wav,1003_IWW_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1003_IWW_SAD_XX.wav_1024_512_128.jpg
Female,1043_IOM_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1043_IOM_FEA_XX.wav,1043_IOM_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1043_IOM_FEA_XX.wav_1024_512_128.jpg
Female,1008_TAI_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1008_TAI_NEU_XX.wav,1008_TAI_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1008_TAI_NEU_XX.wav_1024_512_128.jpg
Female,1049_IEO_FEA_LO.wav,/home/ubuntu/capstone/Data/AudioWAV/1049_IEO_FEA_LO.wav,1049_IEO_FEA_LO.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1049_IEO_FEA_LO.wav_1024_512_128.jpg
Female,1076_ITH_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1076_ITH_NEU_XX.wav,1076_ITH_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1076_ITH_NEU_XX.wav_1024_512_128.jpg
Female,1018_MTI_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1018_MTI_ANG_XX.wav,1018_MTI_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1018_MTI_ANG_XX.wav_1024_512_128.jpg
Female,1030_IEO_HAP_MD.wav,/home/ubuntu/capstone/Data/AudioWAV/1030_IEO_HAP_MD.wav,1030_IEO_HAP_MD.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1030_IEO_HAP_MD.wav_1024_512_128.jpg
Male,1042_MTI_DIS_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1042_MTI_DIS_XX.wav,1042_MTI_DIS_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1042_MTI_DIS_XX.wav_1024_512_128.jpg
Female,1024_TSI_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1024_TSI_FEA_XX.wav,1024_TSI_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1024_TSI_FEA_XX.wav_1024_512_128.jpg
Male,1017_IEO_DIS_MD.wav,/home/ubuntu/capstone/Data/AudioWAV/1017_IEO_DIS_MD.wav,1017_IEO_DIS_MD.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1017_IEO_DIS_MD.wav_1024_512_128.jpg
Male,1045_TIE_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1045_TIE_FEA_XX.wav,1045_TIE_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1045_TIE_FEA_XX.wav_1024_512_128.jpg
Male,1080_IEO_SAD_MD.wav,/home/ubuntu/capstone/Data/AudioWAV/1080_IEO_SAD_MD.wav,1080_IEO_SAD_MD.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1080_IEO_SAD_MD.wav_1024_512_128.jpg
Female,1053_WSI_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1053_WSI_HAP_XX.wav,1053_WSI_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1053_WSI_HAP_XX.wav_1024_512_128.jpg
Female,1021_IOM_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1021_IOM_NEU_XX.wav,1021_IOM_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1021_IOM_NEU_XX.wav_1024_512_128.jpg
Female,1037_DFA_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1037_DFA_ANG_XX.wav,1037_DFA_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1037_DFA_ANG_XX.wav_1024_512_128.jpg
Female,1060_TIE_DIS_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1060_TIE_DIS_XX.wav,1060_TIE_DIS_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1060_TIE_DIS_XX.wav_1024_512_128.jpg
Female,1053_IWW_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1053_IWW_NEU_XX.wav,1053_IWW_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1053_IWW_NEU_XX.wav_1024_512_128.jpg
Male,1059_WSI_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1059_WSI_NEU_XX.wav,1059_WSI_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1059_WSI_NEU_XX.wav_1024_512_128.jpg
Male,1001_TAI_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1001_TAI_SAD_XX.wav,1001_TAI_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1001_TAI_SAD_XX.wav_1024_512_128.jpg
Male,1077_IWW_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1077_IWW_NEU_XX.wav,1077_IWW_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1077_IWW_NEU_XX.wav_1024_512_128.jpg
Female,1060_IWL_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1060_IWL_NEU_XX.wav,1060_IWL_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1060_IWL_NEU_XX.wav_1024_512_128.jpg
Female,1091_TIE_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1091_TIE_NEU_XX.wav,1091_TIE_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1091_TIE_NEU_XX.wav_1024_512_128.jpg
Male,1017_MTI_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1017_MTI_HAP_XX.wav,1017_MTI_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1017_MTI_HAP_XX.wav_1024_512_128.jpg
Male,1035_ITS_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1035_ITS_SAD_XX.wav,1035_ITS_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1035_ITS_SAD_XX.wav_1024_512_128.jpg
Male,1036_IEO_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1036_IEO_NEU_XX.wav,1036_IEO_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1036_IEO_NEU_XX.wav_1024_512_128.jpg
Male,1011_WSI_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1011_WSI_FEA_XX.wav,1011_WSI_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1011_WSI_FEA_XX.wav_1024_512_128.jpg
Male,1023_IEO_ANG_HI.wav,/home/ubuntu/capstone/Data/AudioWAV/1023_IEO_ANG_HI.wav,1023_IEO_ANG_HI.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1023_IEO_ANG_HI.wav_1024_512_128.jpg
Female,1052_ITS_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1052_ITS_SAD_XX.wav,1052_ITS_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1052_ITS_SAD_XX.wav_1024_512_128.jpg
Female,1008_ITS_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1008_ITS_HAP_XX.wav,1008_ITS_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1008_ITS_HAP_XX.wav_1024_512_128.jpg
Male,1017_TSI_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1017_TSI_ANG_XX.wav,1017_TSI_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1017_TSI_ANG_XX.wav_1024_512_128.jpg
Female,1047_DFA_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1047_DFA_FEA_XX.wav,1047_DFA_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1047_DFA_FEA_XX.wav_1024_512_128.jpg
Male,1088_IEO_HAP_HI.wav,/home/ubuntu/capstone/Data/AudioWAV/1088_IEO_HAP_HI.wav,1088_IEO_HAP_HI.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1088_IEO_HAP_HI.wav_1024_512_128.jpg
Male,1080_IWL_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1080_IWL_HAP_XX.wav,1080_IWL_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1080_IWL_HAP_XX.wav_1024_512_128.jpg
Female,1013_IWL_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1013_IWL_SAD_XX.wav,1013_IWL_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1013_IWL_SAD_XX.wav_1024_512_128.jpg
Female,1079_TAI_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1079_TAI_HAP_XX.wav,1079_TAI_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1079_TAI_HAP_XX.wav_1024_512_128.jpg
Female,1091_ITH_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1091_ITH_ANG_XX.wav,1091_ITH_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1091_ITH_ANG_XX.wav_1024_512_128.jpg
Male,1090_ITH_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1090_ITH_FEA_XX.wav,1090_ITH_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1090_ITH_FEA_XX.wav_1024_512_128.jpg
Female,1046_IWL_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1046_IWL_NEU_XX.wav,1046_IWL_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1046_IWL_NEU_XX.wav_1024_512_128.jpg
Female,1053_IEO_FEA_LO.wav,/home/ubuntu/capstone/Data/AudioWAV/1053_IEO_FEA_LO.wav,1053_IEO_FEA_LO.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1053_IEO_FEA_LO.wav_1024_512_128.jpg
Male,1040_IEO_HAP_MD.wav,/home/ubuntu/capstone/Data/AudioWAV/1040_IEO_HAP_MD.wav,1040_IEO_HAP_MD.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1040_IEO_HAP_MD.wav_1024_512_128.jpg
Male,1045_TAI_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1045_TAI_NEU_XX.wav,1045_TAI_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1045_TAI_NEU_XX.wav_1024_512_128.jpg
Male,1048_IWW_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1048_IWW_SAD_XX.wav,1048_IWW_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1048_IWW_SAD_XX.wav_1024_512_128.jpg
Male,1015_TAI_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1015_TAI_SAD_XX.wav,1015_TAI_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1015_TAI_SAD_XX.wav_1024_512_128.jpg
Male,1027_MTI_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1027_MTI_FEA_XX.wav,1027_MTI_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1027_MTI_FEA_XX.wav_1024_512_128.jpg
Female,1043_IWL_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1043_IWL_SAD_XX.wav,1043_IWL_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1043_IWL_SAD_XX.wav_1024_512_128.jpg
Female,1043_MTI_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1043_MTI_SAD_XX.wav,1043_MTI_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1043_MTI_SAD_XX.wav_1024_512_128.jpg
Male,1050_ITS_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1050_ITS_ANG_XX.wav,1050_ITS_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1050_ITS_ANG_XX.wav_1024_512_128.jpg
Female,1063_ITS_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1063_ITS_NEU_XX.wav,1063_ITS_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1063_ITS_NEU_XX.wav_1024_512_128.jpg
Female,1029_TAI_DIS_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1029_TAI_DIS_XX.wav,1029_TAI_DIS_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1029_TAI_DIS_XX.wav_1024_512_128.jpg
Male,1042_TIE_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1042_TIE_SAD_XX.wav,1042_TIE_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1042_TIE_SAD_XX.wav_1024_512_128.jpg
Male,1036_IWL_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1036_IWL_SAD_XX.wav,1036_IWL_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1036_IWL_SAD_XX.wav_1024_512_128.jpg
Male,1027_DFA_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1027_DFA_FEA_XX.wav,1027_DFA_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1027_DFA_FEA_XX.wav_1024_512_128.jpg
Male,1016_IWW_DIS_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1016_IWW_DIS_XX.wav,1016_IWW_DIS_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1016_IWW_DIS_XX.wav_1024_512_128.jpg
Female,1020_WSI_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1020_WSI_ANG_XX.wav,1020_WSI_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1020_WSI_ANG_XX.wav_1024_512_128.jpg
Female,1084_MTI_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1084_MTI_SAD_XX.wav,1084_MTI_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1084_MTI_SAD_XX.wav_1024_512_128.jpg
Male,1057_WSI_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1057_WSI_NEU_XX.wav,1057_WSI_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1057_WSI_NEU_XX.wav_1024_512_128.jpg
Female,1007_IWL_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1007_IWL_SAD_XX.wav,1007_IWL_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1007_IWL_SAD_XX.wav_1024_512_128.jpg
Male,1044_ITS_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1044_ITS_FEA_XX.wav,1044_ITS_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1044_ITS_FEA_XX.wav_1024_512_128.jpg
Female,1006_IEO_FEA_LO.wav,/home/ubuntu/capstone/Data/AudioWAV/1006_IEO_FEA_LO.wav,1006_IEO_FEA_LO.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1006_IEO_FEA_LO.wav_1024_512_128.jpg
Female,1072_TSI_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1072_TSI_NEU_XX.wav,1072_TSI_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1072_TSI_NEU_XX.wav_1024_512_128.jpg
Female,1043_IEO_DIS_LO.wav,/home/ubuntu/capstone/Data/AudioWAV/1043_IEO_DIS_LO.wav,1043_IEO_DIS_LO.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1043_IEO_DIS_LO.wav_1024_512_128.jpg
Female,1046_TAI_HAP_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1046_TAI_HAP_XX.wav,1046_TAI_HAP_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1046_TAI_HAP_XX.wav_1024_512_128.jpg
Female,1018_WSI_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1018_WSI_ANG_XX.wav,1018_WSI_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1018_WSI_ANG_XX.wav_1024_512_128.jpg
Female,1056_IOM_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1056_IOM_ANG_XX.wav,1056_IOM_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1056_IOM_ANG_XX.wav_1024_512_128.jpg
Male,1027_MTI_ANG_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1027_MTI_ANG_XX.wav,1027_MTI_ANG_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1027_MTI_ANG_XX.wav_1024_512_128.jpg
Male,1022_IEO_SAD_HI.wav,/home/ubuntu/capstone/Data/AudioWAV/1022_IEO_SAD_HI.wav,1022_IEO_SAD_HI.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1022_IEO_SAD_HI.wav_1024_512_128.jpg
Male,1035_IWL_DIS_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1035_IWL_DIS_XX.wav,1035_IWL_DIS_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1035_IWL_DIS_XX.wav_1024_512_128.jpg
Female,1049_IOM_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1049_IOM_FEA_XX.wav,1049_IOM_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1049_IOM_FEA_XX.wav_1024_512_128.jpg
Male,1065_TAI_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1065_TAI_NEU_XX.wav,1065_TAI_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1065_TAI_NEU_XX.wav_1024_512_128.jpg
Male,1019_WSI_SAD_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1019_WSI_SAD_XX.wav,1019_WSI_SAD_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1019_WSI_SAD_XX.wav_1024_512_128.jpg
Male,1016_IWL_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1016_IWL_NEU_XX.wav,1016_IWL_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1016_IWL_NEU_XX.wav_1024_512_128.jpg
Female,1003_ITH_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1003_ITH_FEA_XX.wav,1003_ITH_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1003_ITH_FEA_XX.wav_1024_512_128.jpg
Female,1054_ITS_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1054_ITS_NEU_XX.wav,1054_ITS_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1054_ITS_NEU_XX.wav_1024_512_128.jpg
Male,1050_IWL_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1050_IWL_FEA_XX.wav,1050_IWL_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1050_IWL_FEA_XX.wav_1024_512_128.jpg
Male,1014_IWL_DIS_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1014_IWL_DIS_XX.wav,1014_IWL_DIS_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1014_IWL_DIS_XX.wav_1024_512_128.jpg
Male,1069_IWL_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1069_IWL_FEA_XX.wav,1069_IWL_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1069_IWL_FEA_XX.wav_1024_512_128.jpg
Male,1035_TSI_DIS_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1035_TSI_DIS_XX.wav,1035_TSI_DIS_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1035_TSI_DIS_XX.wav_1024_512_128.jpg
Female,1078_IEO_NEU_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1078_IEO_NEU_XX.wav,1078_IEO_NEU_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1078_IEO_NEU_XX.wav_1024_512_128.jpg
Female,1008_IEO_HAP_MD.wav,/home/ubuntu/capstone/Data/AudioWAV/1008_IEO_HAP_MD.wav,1008_IEO_HAP_MD.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1008_IEO_HAP_MD.wav_1024_512_128.jpg
Male,1039_IEO_ANG_HI.wav,/home/ubuntu/capstone/Data/AudioWAV/1039_IEO_ANG_HI.wav,1039_IEO_ANG_HI.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1039_IEO_ANG_HI.wav_1024_512_128.jpg
Male,1040_IEO_DIS_MD.wav,/home/ubuntu/capstone/Data/AudioWAV/1040_IEO_DIS_MD.wav,1040_IEO_DIS_MD.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1040_IEO_DIS_MD.wav_1024_512_128.jpg
Male,1068_IOM_FEA_XX.wav,/home/ubuntu/capstone/Data/AudioWAV/1068_IOM_FEA_XX.wav,1068_IOM_FEA_XX.wav_1024_512_128.jpg,/home/ubuntu/capstone/Data/Mel_Spectrograms/1068_IOM_FEA_XX.wav_1024_512_128.jpg
