,File Name,emotion,audio_path,image_name
1027,1026_IWL_ANG_XX.wav,ANG,AudioWAV/1026_IWL_ANG_XX.wav,1026_IWL_ANG_XX.wav.jpg
1028,1043_TSI_SAD_XX.wav,SAD,AudioWAV/1043_TSI_SAD_XX.wav,1043_TSI_SAD_XX.wav.jpg
1029,1073_IWL_NEU_XX.wav,NEU,AudioWAV/1073_IWL_NEU_XX.wav,1073_IWL_NEU_XX.wav.jpg
1030,1050_DFA_NEU_XX.wav,NEU,AudioWAV/1050_DFA_NEU_XX.wav,1050_DFA_NEU_XX.wav.jpg
1031,1059_IEO_FEA_HI.wav,FEA,AudioWAV/1059_IEO_FEA_HI.wav,1059_IEO_FEA_HI.wav.jpg
1032,1024_IWL_ANG_XX.wav,ANG,AudioWAV/1024_IWL_ANG_XX.wav,1024_IWL_ANG_XX.wav.jpg
1033,1055_IEO_FEA_HI.wav,FEA,AudioWAV/1055_IEO_FEA_HI.wav,1055_IEO_FEA_HI.wav.jpg
1034,1048_IEO_NEU_XX.wav,NEU,AudioWAV/1048_IEO_NEU_XX.wav,1048_IEO_NEU_XX.wav.jpg
1035,1040_ITH_HAP_XX.wav,HAP,AudioWAV/1040_ITH_HAP_XX.wav,1040_ITH_HAP_XX.wav.jpg
1036,1080_ITS_SAD_XX.wav,SAD,AudioWAV/1080_ITS_SAD_XX.wav,1080_ITS_SAD_XX.wav.jpg
1037,1004_ITS_ANG_XX.wav,ANG,AudioWAV/1004_ITS_ANG_XX.wav,1004_ITS_ANG_XX.wav.jpg
1038,1042_TAI_DIS_XX.wav,DIS,AudioWAV/1042_TAI_DIS_XX.wav,1042_TAI_DIS_XX.wav.jpg
1039,1083_TIE_FEA_XX.wav,FEA,AudioWAV/1083_TIE_FEA_XX.wav,1083_TIE_FEA_XX.wav.jpg
1040,1003_MTI_DIS_XX.wav,DIS,AudioWAV/1003_MTI_DIS_XX.wav,1003_MTI_DIS_XX.wav.jpg
1041,1043_ITH_FEA_XX.wav,FEA,AudioWAV/1043_ITH_FEA_XX.wav,1043_ITH_FEA_XX.wav.jpg
1042,1049_IEO_HAP_MD.wav,HAP,AudioWAV/1049_IEO_HAP_MD.wav,1049_IEO_HAP_MD.wav.jpg
1043,1088_IWW_DIS_XX.wav,DIS,AudioWAV/1088_IWW_DIS_XX.wav,1088_IWW_DIS_XX.wav.jpg
1044,1018_IEO_FEA_MD.wav,FEA,AudioWAV/1018_IEO_FEA_MD.wav,1018_IEO_FEA_MD.wav.jpg
1045,1029_IWL_HAP_XX.wav,HAP,AudioWAV/1029_IWL_HAP_XX.wav,1029_IWL_HAP_XX.wav.jpg
1046,1031_ITS_ANG_XX.wav,ANG,AudioWAV/1031_ITS_ANG_XX.wav,1031_ITS_ANG_XX.wav.jpg
1047,1024_ITH_SAD_XX.wav,SAD,AudioWAV/1024_ITH_SAD_XX.wav,1024_ITH_SAD_XX.wav.jpg
1048,1076_TIE_NEU_XX.wav,NEU,AudioWAV/1076_TIE_NEU_XX.wav,1076_TIE_NEU_XX.wav.jpg
1049,1086_DFA_DIS_XX.wav,DIS,AudioWAV/1086_DFA_DIS_XX.wav,1086_DFA_DIS_XX.wav.jpg
1050,1059_IWW_SAD_XX.wav,SAD,AudioWAV/1059_IWW_SAD_XX.wav,1059_IWW_SAD_XX.wav.jpg
1051,1080_DFA_SAD_XX.wav,SAD,AudioWAV/1080_DFA_SAD_XX.wav,1080_DFA_SAD_XX.wav.jpg
1052,1051_WSI_DIS_XX.wav,DIS,AudioWAV/1051_WSI_DIS_XX.wav,1051_WSI_DIS_XX.wav.jpg
1053,1089_IWL_DIS_XX.wav,DIS,AudioWAV/1089_IWL_DIS_XX.wav,1089_IWL_DIS_XX.wav.jpg
1054,1058_ITH_SAD_XX.wav,SAD,AudioWAV/1058_ITH_SAD_XX.wav,1058_ITH_SAD_XX.wav.jpg
1055,1049_IEO_HAP_HI.wav,HAP,AudioWAV/1049_IEO_HAP_HI.wav,1049_IEO_HAP_HI.wav.jpg
1056,1047_TIE_FEA_XX.wav,FEA,AudioWAV/1047_TIE_FEA_XX.wav,1047_TIE_FEA_XX.wav.jpg
1057,1058_IEO_ANG_HI.wav,ANG,AudioWAV/1058_IEO_ANG_HI.wav,1058_IEO_ANG_HI.wav.jpg
1058,1057_TIE_SAD_XX.wav,SAD,AudioWAV/1057_TIE_SAD_XX.wav,1057_TIE_SAD_XX.wav.jpg
1059,1080_IEO_FEA_MD.wav,FEA,AudioWAV/1080_IEO_FEA_MD.wav,1080_IEO_FEA_MD.wav.jpg
1060,1068_TAI_HAP_XX.wav,HAP,AudioWAV/1068_TAI_HAP_XX.wav,1068_TAI_HAP_XX.wav.jpg
1061,1009_TIE_FEA_XX.wav,FEA,AudioWAV/1009_TIE_FEA_XX.wav,1009_TIE_FEA_XX.wav.jpg
1062,1015_IWL_FEA_XX.wav,FEA,AudioWAV/1015_IWL_FEA_XX.wav,1015_IWL_FEA_XX.wav.jpg
1063,1050_TIE_DIS_XX.wav,DIS,AudioWAV/1050_TIE_DIS_XX.wav,1050_TIE_DIS_XX.wav.jpg
1064,1075_IEO_HAP_MD.wav,HAP,AudioWAV/1075_IEO_HAP_MD.wav,1075_IEO_HAP_MD.wav.jpg
1065,1072_MTI_FEA_XX.wav,FEA,AudioWAV/1072_MTI_FEA_XX.wav,1072_MTI_FEA_XX.wav.jpg
1066,1024_DFA_FEA_XX.wav,FEA,AudioWAV/1024_DFA_FEA_XX.wav,1024_DFA_FEA_XX.wav.jpg
1067,1059_IEO_ANG_LO.wav,ANG,AudioWAV/1059_IEO_ANG_LO.wav,1059_IEO_ANG_LO.wav.jpg
1068,1019_TIE_FEA_XX.wav,FEA,AudioWAV/1019_TIE_FEA_XX.wav,1019_TIE_FEA_XX.wav.jpg
1069,1038_TSI_NEU_XX.wav,NEU,AudioWAV/1038_TSI_NEU_XX.wav,1038_TSI_NEU_XX.wav.jpg
1070,1072_DFA_NEU_XX.wav,NEU,AudioWAV/1072_DFA_NEU_XX.wav,1072_DFA_NEU_XX.wav.jpg
1071,1064_IEO_SAD_HI.wav,SAD,AudioWAV/1064_IEO_SAD_HI.wav,1064_IEO_SAD_HI.wav.jpg
1072,1063_WSI_SAD_XX.wav,SAD,AudioWAV/1063_WSI_SAD_XX.wav,1063_WSI_SAD_XX.wav.jpg
1073,1003_ITH_DIS_XX.wav,DIS,AudioWAV/1003_ITH_DIS_XX.wav,1003_ITH_DIS_XX.wav.jpg
1074,1040_TIE_ANG_XX.wav,ANG,AudioWAV/1040_TIE_ANG_XX.wav,1040_TIE_ANG_XX.wav.jpg
1075,1089_IEO_FEA_MD.wav,FEA,AudioWAV/1089_IEO_FEA_MD.wav,1089_IEO_FEA_MD.wav.jpg
1076,1065_WSI_SAD_XX.wav,SAD,AudioWAV/1065_WSI_SAD_XX.wav,1065_WSI_SAD_XX.wav.jpg
1077,1047_TAI_SAD_XX.wav,SAD,AudioWAV/1047_TAI_SAD_XX.wav,1047_TAI_SAD_XX.wav.jpg
1078,1045_IWL_HAP_XX.wav,HAP,AudioWAV/1045_IWL_HAP_XX.wav,1045_IWL_HAP_XX.wav.jpg
1079,1074_IOM_ANG_XX.wav,ANG,AudioWAV/1074_IOM_ANG_XX.wav,1074_IOM_ANG_XX.wav.jpg
1080,1086_IOM_FEA_XX.wav,FEA,AudioWAV/1086_IOM_FEA_XX.wav,1086_IOM_FEA_XX.wav.jpg
1081,1081_IEO_DIS_HI.wav,DIS,AudioWAV/1081_IEO_DIS_HI.wav,1081_IEO_DIS_HI.wav.jpg
1082,1082_IWW_DIS_XX.wav,DIS,AudioWAV/1082_IWW_DIS_XX.wav,1082_IWW_DIS_XX.wav.jpg
1083,1063_ITH_HAP_XX.wav,HAP,AudioWAV/1063_ITH_HAP_XX.wav,1063_ITH_HAP_XX.wav.jpg
1084,1078_TSI_NEU_XX.wav,NEU,AudioWAV/1078_TSI_NEU_XX.wav,1078_TSI_NEU_XX.wav.jpg
1085,1071_DFA_ANG_XX.wav,ANG,AudioWAV/1071_DFA_ANG_XX.wav,1071_DFA_ANG_XX.wav.jpg
1086,1019_IEO_DIS_LO.wav,DIS,AudioWAV/1019_IEO_DIS_LO.wav,1019_IEO_DIS_LO.wav.jpg
1087,1018_DFA_FEA_XX.wav,FEA,AudioWAV/1018_DFA_FEA_XX.wav,1018_DFA_FEA_XX.wav.jpg
1088,1009_IWL_DIS_XX.wav,DIS,AudioWAV/1009_IWL_DIS_XX.wav,1009_IWL_DIS_XX.wav.jpg
1089,1050_ITH_DIS_XX.wav,DIS,AudioWAV/1050_ITH_DIS_XX.wav,1050_ITH_DIS_XX.wav.jpg
1090,1077_TIE_SAD_XX.wav,SAD,AudioWAV/1077_TIE_SAD_XX.wav,1077_TIE_SAD_XX.wav.jpg
1091,1072_TSI_ANG_XX.wav,ANG,AudioWAV/1072_TSI_ANG_XX.wav,1072_TSI_ANG_XX.wav.jpg
1092,1034_ITH_SAD_XX.wav,SAD,AudioWAV/1034_ITH_SAD_XX.wav,1034_ITH_SAD_XX.wav.jpg
1093,1026_TSI_FEA_XX.wav,FEA,AudioWAV/1026_TSI_FEA_XX.wav,1026_TSI_FEA_XX.wav.jpg
1094,1048_IEO_FEA_MD.wav,FEA,AudioWAV/1048_IEO_FEA_MD.wav,1048_IEO_FEA_MD.wav.jpg
1095,1061_MTI_HAP_XX.wav,HAP,AudioWAV/1061_MTI_HAP_XX.wav,1061_MTI_HAP_XX.wav.jpg
1096,1069_IEO_NEU_XX.wav,NEU,AudioWAV/1069_IEO_NEU_XX.wav,1069_IEO_NEU_XX.wav.jpg
1097,1036_ITS_HAP_XX.wav,HAP,AudioWAV/1036_ITS_HAP_XX.wav,1036_ITS_HAP_XX.wav.jpg
1098,1030_WSI_ANG_XX.wav,ANG,AudioWAV/1030_WSI_ANG_XX.wav,1030_WSI_ANG_XX.wav.jpg
1099,1081_IEO_HAP_MD.wav,HAP,AudioWAV/1081_IEO_HAP_MD.wav,1081_IEO_HAP_MD.wav.jpg
1100,1012_MTI_ANG_XX.wav,ANG,AudioWAV/1012_MTI_ANG_XX.wav,1012_MTI_ANG_XX.wav.jpg
1101,1001_IWL_NEU_XX.wav,NEU,AudioWAV/1001_IWL_NEU_XX.wav,1001_IWL_NEU_XX.wav.jpg
1102,1023_IWW_HAP_XX.wav,HAP,AudioWAV/1023_IWW_HAP_XX.wav,1023_IWW_HAP_XX.wav.jpg
1103,1044_MTI_FEA_XX.wav,FEA,AudioWAV/1044_MTI_FEA_XX.wav,1044_MTI_FEA_XX.wav.jpg
1104,1038_WSI_ANG_XX.wav,ANG,AudioWAV/1038_WSI_ANG_XX.wav,1038_WSI_ANG_XX.wav.jpg
1105,1031_IWL_SAD_XX.wav,SAD,AudioWAV/1031_IWL_SAD_XX.wav,1031_IWL_SAD_XX.wav.jpg
1106,1039_IOM_FEA_XX.wav,FEA,AudioWAV/1039_IOM_FEA_XX.wav,1039_IOM_FEA_XX.wav.jpg
1107,1080_IEO_HAP_LO.wav,HAP,AudioWAV/1080_IEO_HAP_LO.wav,1080_IEO_HAP_LO.wav.jpg
1108,1085_TAI_ANG_XX.wav,ANG,AudioWAV/1085_TAI_ANG_XX.wav,1085_TAI_ANG_XX.wav.jpg
1109,1050_TIE_FEA_XX.wav,FEA,AudioWAV/1050_TIE_FEA_XX.wav,1050_TIE_FEA_XX.wav.jpg
1110,1021_TIE_NEU_XX.wav,NEU,AudioWAV/1021_TIE_NEU_XX.wav,1021_TIE_NEU_XX.wav.jpg
1111,1019_TAI_FEA_XX.wav,FEA,AudioWAV/1019_TAI_FEA_XX.wav,1019_TAI_FEA_XX.wav.jpg
1112,1083_TSI_SAD_XX.wav,SAD,AudioWAV/1083_TSI_SAD_XX.wav,1083_TSI_SAD_XX.wav.jpg
1113,1040_IEO_NEU_XX.wav,NEU,AudioWAV/1040_IEO_NEU_XX.wav,1040_IEO_NEU_XX.wav.jpg
1114,1052_IWW_SAD_XX.wav,SAD,AudioWAV/1052_IWW_SAD_XX.wav,1052_IWW_SAD_XX.wav.jpg
1115,1075_ITH_ANG_XX.wav,ANG,AudioWAV/1075_ITH_ANG_XX.wav,1075_ITH_ANG_XX.wav.jpg
1116,1060_TIE_HAP_XX.wav,HAP,AudioWAV/1060_TIE_HAP_XX.wav,1060_TIE_HAP_XX.wav.jpg
1117,1082_ITS_SAD_XX.wav,SAD,AudioWAV/1082_ITS_SAD_XX.wav,1082_ITS_SAD_XX.wav.jpg
1118,1042_ITS_ANG_XX.wav,ANG,AudioWAV/1042_ITS_ANG_XX.wav,1042_ITS_ANG_XX.wav.jpg
1119,1080_TAI_SAD_XX.wav,SAD,AudioWAV/1080_TAI_SAD_XX.wav,1080_TAI_SAD_XX.wav.jpg
1120,1088_WSI_SAD_XX.wav,SAD,AudioWAV/1088_WSI_SAD_XX.wav,1088_WSI_SAD_XX.wav.jpg
1121,1032_IEO_HAP_MD.wav,HAP,AudioWAV/1032_IEO_HAP_MD.wav,1032_IEO_HAP_MD.wav.jpg
1122,1003_IEO_HAP_LO.wav,HAP,AudioWAV/1003_IEO_HAP_LO.wav,1003_IEO_HAP_LO.wav.jpg
1123,1044_IWW_HAP_XX.wav,HAP,AudioWAV/1044_IWW_HAP_XX.wav,1044_IWW_HAP_XX.wav.jpg
1124,1016_TSI_SAD_XX.wav,SAD,AudioWAV/1016_TSI_SAD_XX.wav,1016_TSI_SAD_XX.wav.jpg
1125,1020_MTI_NEU_XX.wav,NEU,AudioWAV/1020_MTI_NEU_XX.wav,1020_MTI_NEU_XX.wav.jpg
1126,1084_IWL_ANG_XX.wav,ANG,AudioWAV/1084_IWL_ANG_XX.wav,1084_IWL_ANG_XX.wav.jpg
1127,1035_ITH_FEA_XX.wav,FEA,AudioWAV/1035_ITH_FEA_XX.wav,1035_ITH_FEA_XX.wav.jpg
1128,1012_IWL_SAD_XX.wav,SAD,AudioWAV/1012_IWL_SAD_XX.wav,1012_IWL_SAD_XX.wav.jpg
1129,1089_IWW_ANG_XX.wav,ANG,AudioWAV/1089_IWW_ANG_XX.wav,1089_IWW_ANG_XX.wav.jpg
1130,1075_IEO_ANG_HI.wav,ANG,AudioWAV/1075_IEO_ANG_HI.wav,1075_IEO_ANG_HI.wav.jpg
1131,1074_TIE_DIS_XX.wav,DIS,AudioWAV/1074_TIE_DIS_XX.wav,1074_TIE_DIS_XX.wav.jpg
1132,1003_WSI_ANG_XX.wav,ANG,AudioWAV/1003_WSI_ANG_XX.wav,1003_WSI_ANG_XX.wav.jpg
1133,1024_DFA_HAP_XX.wav,HAP,AudioWAV/1024_DFA_HAP_XX.wav,1024_DFA_HAP_XX.wav.jpg
1134,1008_DFA_DIS_XX.wav,DIS,AudioWAV/1008_DFA_DIS_XX.wav,1008_DFA_DIS_XX.wav.jpg
1135,1088_IOM_NEU_XX.wav,NEU,AudioWAV/1088_IOM_NEU_XX.wav,1088_IOM_NEU_XX.wav.jpg
1136,1030_ITH_DIS_XX.wav,DIS,AudioWAV/1030_ITH_DIS_XX.wav,1030_ITH_DIS_XX.wav.jpg
1137,1087_TIE_FEA_XX.wav,FEA,AudioWAV/1087_TIE_FEA_XX.wav,1087_TIE_FEA_XX.wav.jpg
1138,1067_IEO_HAP_HI.wav,HAP,AudioWAV/1067_IEO_HAP_HI.wav,1067_IEO_HAP_HI.wav.jpg
1139,1090_IWL_SAD_XX.wav,SAD,AudioWAV/1090_IWL_SAD_XX.wav,1090_IWL_SAD_XX.wav.jpg
1140,1017_ITS_FEA_XX.wav,FEA,AudioWAV/1017_ITS_FEA_XX.wav,1017_ITS_FEA_XX.wav.jpg
1141,1026_ITH_FEA_XX.wav,FEA,AudioWAV/1026_ITH_FEA_XX.wav,1026_ITH_FEA_XX.wav.jpg
1142,1027_TAI_NEU_XX.wav,NEU,AudioWAV/1027_TAI_NEU_XX.wav,1027_TAI_NEU_XX.wav.jpg
1143,1086_IEO_DIS_MD.wav,DIS,AudioWAV/1086_IEO_DIS_MD.wav,1086_IEO_DIS_MD.wav.jpg
1144,1003_TSI_FEA_XX.wav,FEA,AudioWAV/1003_TSI_FEA_XX.wav,1003_TSI_FEA_XX.wav.jpg
1145,1020_IWL_NEU_XX.wav,NEU,AudioWAV/1020_IWL_NEU_XX.wav,1020_IWL_NEU_XX.wav.jpg
1146,1057_ITS_DIS_XX.wav,DIS,AudioWAV/1057_ITS_DIS_XX.wav,1057_ITS_DIS_XX.wav.jpg
1147,1010_IWL_NEU_XX.wav,NEU,AudioWAV/1010_IWL_NEU_XX.wav,1010_IWL_NEU_XX.wav.jpg
1148,1061_IOM_DIS_XX.wav,DIS,AudioWAV/1061_IOM_DIS_XX.wav,1061_IOM_DIS_XX.wav.jpg
1149,1031_MTI_HAP_XX.wav,HAP,AudioWAV/1031_MTI_HAP_XX.wav,1031_MTI_HAP_XX.wav.jpg
1150,1067_WSI_FEA_XX.wav,FEA,AudioWAV/1067_WSI_FEA_XX.wav,1067_WSI_FEA_XX.wav.jpg
1151,1089_TSI_DIS_XX.wav,DIS,AudioWAV/1089_TSI_DIS_XX.wav,1089_TSI_DIS_XX.wav.jpg
1152,1058_IOM_FEA_XX.wav,FEA,AudioWAV/1058_IOM_FEA_XX.wav,1058_IOM_FEA_XX.wav.jpg
1153,1089_IEO_DIS_MD.wav,DIS,AudioWAV/1089_IEO_DIS_MD.wav,1089_IEO_DIS_MD.wav.jpg
1154,1017_ITH_FEA_XX.wav,FEA,AudioWAV/1017_ITH_FEA_XX.wav,1017_ITH_FEA_XX.wav.jpg
1155,1078_IEO_HAP_LO.wav,HAP,AudioWAV/1078_IEO_HAP_LO.wav,1078_IEO_HAP_LO.wav.jpg
1156,1050_IWL_ANG_XX.wav,ANG,AudioWAV/1050_IWL_ANG_XX.wav,1050_IWL_ANG_XX.wav.jpg
1157,1090_ITH_ANG_XX.wav,ANG,AudioWAV/1090_ITH_ANG_XX.wav,1090_ITH_ANG_XX.wav.jpg
1158,1012_IWW_HAP_XX.wav,HAP,AudioWAV/1012_IWW_HAP_XX.wav,1012_IWW_HAP_XX.wav.jpg
1159,1023_TAI_HAP_XX.wav,HAP,AudioWAV/1023_TAI_HAP_XX.wav,1023_TAI_HAP_XX.wav.jpg
1160,1084_TIE_ANG_XX.wav,ANG,AudioWAV/1084_TIE_ANG_XX.wav,1084_TIE_ANG_XX.wav.jpg
1161,1047_IEO_ANG_LO.wav,ANG,AudioWAV/1047_IEO_ANG_LO.wav,1047_IEO_ANG_LO.wav.jpg
1162,1005_WSI_HAP_XX.wav,HAP,AudioWAV/1005_WSI_HAP_XX.wav,1005_WSI_HAP_XX.wav.jpg
1163,1024_TSI_DIS_XX.wav,DIS,AudioWAV/1024_TSI_DIS_XX.wav,1024_TSI_DIS_XX.wav.jpg
1164,1058_IEO_SAD_LO.wav,SAD,AudioWAV/1058_IEO_SAD_LO.wav,1058_IEO_SAD_LO.wav.jpg
1165,1025_DFA_SAD_XX.wav,SAD,AudioWAV/1025_DFA_SAD_XX.wav,1025_DFA_SAD_XX.wav.jpg
1166,1031_MTI_NEU_XX.wav,NEU,AudioWAV/1031_MTI_NEU_XX.wav,1031_MTI_NEU_XX.wav.jpg
1167,1005_ITS_ANG_XX.wav,ANG,AudioWAV/1005_ITS_ANG_XX.wav,1005_ITS_ANG_XX.wav.jpg
1168,1041_IEO_DIS_HI.wav,DIS,AudioWAV/1041_IEO_DIS_HI.wav,1041_IEO_DIS_HI.wav.jpg
1169,1009_ITS_NEU_XX.wav,NEU,AudioWAV/1009_ITS_NEU_XX.wav,1009_ITS_NEU_XX.wav.jpg
1170,1061_DFA_FEA_XX.wav,FEA,AudioWAV/1061_DFA_FEA_XX.wav,1061_DFA_FEA_XX.wav.jpg
1171,1012_IOM_SAD_XX.wav,SAD,AudioWAV/1012_IOM_SAD_XX.wav,1012_IOM_SAD_XX.wav.jpg
1172,1072_TIE_NEU_XX.wav,NEU,AudioWAV/1072_TIE_NEU_XX.wav,1072_TIE_NEU_XX.wav.jpg
1173,1026_DFA_ANG_XX.wav,ANG,AudioWAV/1026_DFA_ANG_XX.wav,1026_DFA_ANG_XX.wav.jpg
1174,1004_TSI_ANG_XX.wav,ANG,AudioWAV/1004_TSI_ANG_XX.wav,1004_TSI_ANG_XX.wav.jpg
1175,1081_MTI_DIS_XX.wav,DIS,AudioWAV/1081_MTI_DIS_XX.wav,1081_MTI_DIS_XX.wav.jpg
1176,1029_ITS_SAD_XX.wav,SAD,AudioWAV/1029_ITS_SAD_XX.wav,1029_ITS_SAD_XX.wav.jpg
1177,1087_ITH_HAP_XX.wav,HAP,AudioWAV/1087_ITH_HAP_XX.wav,1087_ITH_HAP_XX.wav.jpg
1178,1017_IOM_NEU_XX.wav,NEU,AudioWAV/1017_IOM_NEU_XX.wav,1017_IOM_NEU_XX.wav.jpg
1179,1004_IWL_HAP_XX.wav,HAP,AudioWAV/1004_IWL_HAP_XX.wav,1004_IWL_HAP_XX.wav.jpg
1180,1029_DFA_FEA_XX.wav,FEA,AudioWAV/1029_DFA_FEA_XX.wav,1029_DFA_FEA_XX.wav.jpg
1181,1063_IWW_SAD_XX.wav,SAD,AudioWAV/1063_IWW_SAD_XX.wav,1063_IWW_SAD_XX.wav.jpg
1182,1011_DFA_DIS_XX.wav,DIS,AudioWAV/1011_DFA_DIS_XX.wav,1011_DFA_DIS_XX.wav.jpg
1183,1088_WSI_ANG_XX.wav,ANG,AudioWAV/1088_WSI_ANG_XX.wav,1088_WSI_ANG_XX.wav.jpg
1184,1054_TIE_NEU_XX.wav,NEU,AudioWAV/1054_TIE_NEU_XX.wav,1054_TIE_NEU_XX.wav.jpg
1185,1042_TSI_FEA_XX.wav,FEA,AudioWAV/1042_TSI_FEA_XX.wav,1042_TSI_FEA_XX.wav.jpg
1186,1054_TAI_SAD_XX.wav,SAD,AudioWAV/1054_TAI_SAD_XX.wav,1054_TAI_SAD_XX.wav.jpg
1187,1040_IWL_HAP_XX.wav,HAP,AudioWAV/1040_IWL_HAP_XX.wav,1040_IWL_HAP_XX.wav.jpg
1188,1060_IWL_SAD_XX.wav,SAD,AudioWAV/1060_IWL_SAD_XX.wav,1060_IWL_SAD_XX.wav.jpg
1189,1091_ITS_HAP_XX.wav,HAP,AudioWAV/1091_ITS_HAP_XX.wav,1091_ITS_HAP_XX.wav.jpg
1190,1010_TAI_ANG_XX.wav,ANG,AudioWAV/1010_TAI_ANG_XX.wav,1010_TAI_ANG_XX.wav.jpg
1191,1045_TAI_NEU_XX.wav,NEU,AudioWAV/1045_TAI_NEU_XX.wav,1045_TAI_NEU_XX.wav.jpg
1192,1057_IEO_ANG_MD.wav,ANG,AudioWAV/1057_IEO_ANG_MD.wav,1057_IEO_ANG_MD.wav.jpg
1193,1062_DFA_ANG_XX.wav,ANG,AudioWAV/1062_DFA_ANG_XX.wav,1062_DFA_ANG_XX.wav.jpg
1194,1067_TIE_FEA_XX.wav,FEA,AudioWAV/1067_TIE_FEA_XX.wav,1067_TIE_FEA_XX.wav.jpg
1195,1043_ITH_ANG_XX.wav,ANG,AudioWAV/1043_ITH_ANG_XX.wav,1043_ITH_ANG_XX.wav.jpg
1196,1034_WSI_DIS_XX.wav,DIS,AudioWAV/1034_WSI_DIS_XX.wav,1034_WSI_DIS_XX.wav.jpg
1197,1022_IWW_HAP_XX.wav,HAP,AudioWAV/1022_IWW_HAP_XX.wav,1022_IWW_HAP_XX.wav.jpg
1198,1053_IWW_NEU_XX.wav,NEU,AudioWAV/1053_IWW_NEU_XX.wav,1053_IWW_NEU_XX.wav.jpg
1199,1001_WSI_DIS_XX.wav,DIS,AudioWAV/1001_WSI_DIS_XX.wav,1001_WSI_DIS_XX.wav.jpg
1200,1017_IOM_SAD_XX.wav,SAD,AudioWAV/1017_IOM_SAD_XX.wav,1017_IOM_SAD_XX.wav.jpg
1201,1075_IEO_DIS_LO.wav,DIS,AudioWAV/1075_IEO_DIS_LO.wav,1075_IEO_DIS_LO.wav.jpg
1202,1059_IOM_HAP_XX.wav,HAP,AudioWAV/1059_IOM_HAP_XX.wav,1059_IOM_HAP_XX.wav.jpg
1203,1037_TAI_HAP_XX.wav,HAP,AudioWAV/1037_TAI_HAP_XX.wav,1037_TAI_HAP_XX.wav.jpg
1204,1054_IEO_FEA_MD.wav,FEA,AudioWAV/1054_IEO_FEA_MD.wav,1054_IEO_FEA_MD.wav.jpg
1205,1003_IWL_SAD_XX.wav,SAD,AudioWAV/1003_IWL_SAD_XX.wav,1003_IWL_SAD_XX.wav.jpg
1206,1046_WSI_SAD_XX.wav,SAD,AudioWAV/1046_WSI_SAD_XX.wav,1046_WSI_SAD_XX.wav.jpg
1207,1043_IOM_SAD_XX.wav,SAD,AudioWAV/1043_IOM_SAD_XX.wav,1043_IOM_SAD_XX.wav.jpg
1208,1087_TAI_HAP_XX.wav,HAP,AudioWAV/1087_TAI_HAP_XX.wav,1087_TAI_HAP_XX.wav.jpg
1209,1061_IWL_ANG_XX.wav,ANG,AudioWAV/1061_IWL_ANG_XX.wav,1061_IWL_ANG_XX.wav.jpg
1210,1022_IEO_DIS_MD.wav,DIS,AudioWAV/1022_IEO_DIS_MD.wav,1022_IEO_DIS_MD.wav.jpg
1211,1050_ITS_NEU_XX.wav,NEU,AudioWAV/1050_ITS_NEU_XX.wav,1050_ITS_NEU_XX.wav.jpg
1212,1070_TSI_DIS_XX.wav,DIS,AudioWAV/1070_TSI_DIS_XX.wav,1070_TSI_DIS_XX.wav.jpg
1213,1062_TAI_DIS_XX.wav,DIS,AudioWAV/1062_TAI_DIS_XX.wav,1062_TAI_DIS_XX.wav.jpg
1214,1029_IOM_NEU_XX.wav,NEU,AudioWAV/1029_IOM_NEU_XX.wav,1029_IOM_NEU_XX.wav.jpg
1215,1063_TAI_FEA_XX.wav,FEA,AudioWAV/1063_TAI_FEA_XX.wav,1063_TAI_FEA_XX.wav.jpg
1216,1080_MTI_NEU_XX.wav,NEU,AudioWAV/1080_MTI_NEU_XX.wav,1080_MTI_NEU_XX.wav.jpg
1217,1070_IEO_ANG_MD.wav,ANG,AudioWAV/1070_IEO_ANG_MD.wav,1070_IEO_ANG_MD.wav.jpg
1218,1037_IWW_DIS_XX.wav,DIS,AudioWAV/1037_IWW_DIS_XX.wav,1037_IWW_DIS_XX.wav.jpg
1219,1078_TAI_NEU_XX.wav,NEU,AudioWAV/1078_TAI_NEU_XX.wav,1078_TAI_NEU_XX.wav.jpg
1220,1046_IOM_NEU_XX.wav,NEU,AudioWAV/1046_IOM_NEU_XX.wav,1046_IOM_NEU_XX.wav.jpg
1221,1073_ITH_FEA_XX.wav,FEA,AudioWAV/1073_ITH_FEA_XX.wav,1073_ITH_FEA_XX.wav.jpg
1222,1031_IEO_DIS_LO.wav,DIS,AudioWAV/1031_IEO_DIS_LO.wav,1031_IEO_DIS_LO.wav.jpg
1223,1043_ITS_NEU_XX.wav,NEU,AudioWAV/1043_ITS_NEU_XX.wav,1043_ITS_NEU_XX.wav.jpg
1224,1081_IEO_HAP_LO.wav,HAP,AudioWAV/1081_IEO_HAP_LO.wav,1081_IEO_HAP_LO.wav.jpg
1225,1089_IOM_ANG_XX.wav,ANG,AudioWAV/1089_IOM_ANG_XX.wav,1089_IOM_ANG_XX.wav.jpg
1226,1074_IEO_ANG_LO.wav,ANG,AudioWAV/1074_IEO_ANG_LO.wav,1074_IEO_ANG_LO.wav.jpg
1227,1025_IWW_ANG_XX.wav,ANG,AudioWAV/1025_IWW_ANG_XX.wav,1025_IWW_ANG_XX.wav.jpg
1228,1032_IWL_HAP_XX.wav,HAP,AudioWAV/1032_IWL_HAP_XX.wav,1032_IWL_HAP_XX.wav.jpg
