,File Name,path,Sex,image_name
1343,1041_IWL_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1041_IWL_DIS_XX.wav,Male,1041_IWL_DIS_XX.wav.jpg
1344,1044_ITS_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1044_ITS_HAP_XX.wav,Male,1044_ITS_HAP_XX.wav.jpg
1345,1020_TSI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1020_TSI_FEA_XX.wav,Female,1020_TSI_FEA_XX.wav.jpg
1346,1019_IEO_ANG_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1019_IEO_ANG_LO.wav,Male,1019_IEO_ANG_LO.wav.jpg
1347,1007_TSI_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1007_TSI_SAD_XX.wav,Female,1007_TSI_SAD_XX.wav.jpg
1348,1001_DFA_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1001_DFA_HAP_XX.wav,Male,1001_DFA_HAP_XX.wav.jpg
1349,1069_IWW_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1069_IWW_ANG_XX.wav,Male,1069_IWW_ANG_XX.wav.jpg
1350,1091_TIE_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1091_TIE_HAP_XX.wav,Female,1091_TIE_HAP_XX.wav.jpg
1351,1065_IWW_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1065_IWW_DIS_XX.wav,Male,1065_IWW_DIS_XX.wav.jpg
1352,1017_ITS_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1017_ITS_FEA_XX.wav,Male,1017_ITS_FEA_XX.wav.jpg
1353,1091_ITH_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1091_ITH_NEU_XX.wav,Female,1091_ITH_NEU_XX.wav.jpg
1354,1001_MTI_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1001_MTI_DIS_XX.wav,Male,1001_MTI_DIS_XX.wav.jpg
1355,1085_ITH_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1085_ITH_NEU_XX.wav,Male,1085_ITH_NEU_XX.wav.jpg
1356,1042_IOM_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1042_IOM_SAD_XX.wav,Male,1042_IOM_SAD_XX.wav.jpg
1357,1041_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1041_MTI_ANG_XX.wav,Male,1041_MTI_ANG_XX.wav.jpg
1358,1022_ITS_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1022_ITS_ANG_XX.wav,Male,1022_ITS_ANG_XX.wav.jpg
1359,1055_MTI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1055_MTI_FEA_XX.wav,Female,1055_MTI_FEA_XX.wav.jpg
1360,1053_IWW_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1053_IWW_NEU_XX.wav,Female,1053_IWW_NEU_XX.wav.jpg
1361,1072_IEO_FEA_HI.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1072_IEO_FEA_HI.wav,Female,1072_IEO_FEA_HI.wav.jpg
1362,1069_MTI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1069_MTI_FEA_XX.wav,Male,1069_MTI_FEA_XX.wav.jpg
1363,1010_MTI_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1010_MTI_SAD_XX.wav,Female,1010_MTI_SAD_XX.wav.jpg
1364,1068_MTI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1068_MTI_FEA_XX.wav,Male,1068_MTI_FEA_XX.wav.jpg
1365,1007_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1007_MTI_ANG_XX.wav,Female,1007_MTI_ANG_XX.wav.jpg
1366,1088_TSI_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1088_TSI_DIS_XX.wav,Male,1088_TSI_DIS_XX.wav.jpg
1367,1025_DFA_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1025_DFA_FEA_XX.wav,Female,1025_DFA_FEA_XX.wav.jpg
1368,1036_WSI_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1036_WSI_SAD_XX.wav,Male,1036_WSI_SAD_XX.wav.jpg
1369,1019_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1019_MTI_ANG_XX.wav,Male,1019_MTI_ANG_XX.wav.jpg
1370,1006_IWW_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1006_IWW_ANG_XX.wav,Female,1006_IWW_ANG_XX.wav.jpg
1371,1022_ITS_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1022_ITS_NEU_XX.wav,Male,1022_ITS_NEU_XX.wav.jpg
1372,1087_DFA_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1087_DFA_FEA_XX.wav,Male,1087_DFA_FEA_XX.wav.jpg
1373,1021_IEO_FEA_HI.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1021_IEO_FEA_HI.wav,Female,1021_IEO_FEA_HI.wav.jpg
1374,1076_TIE_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1076_TIE_NEU_XX.wav,Female,1076_TIE_NEU_XX.wav.jpg
1375,1007_ITS_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1007_ITS_HAP_XX.wav,Female,1007_ITS_HAP_XX.wav.jpg
1376,1009_DFA_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1009_DFA_FEA_XX.wav,Female,1009_DFA_FEA_XX.wav.jpg
1377,1015_TIE_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1015_TIE_NEU_XX.wav,Male,1015_TIE_NEU_XX.wav.jpg
1378,1021_IWL_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1021_IWL_FEA_XX.wav,Female,1021_IWL_FEA_XX.wav.jpg
1379,1037_WSI_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1037_WSI_SAD_XX.wav,Female,1037_WSI_SAD_XX.wav.jpg
1380,1075_IWL_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1075_IWL_FEA_XX.wav,Female,1075_IWL_FEA_XX.wav.jpg
1381,1051_IEO_FEA_HI.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1051_IEO_FEA_HI.wav,Male,1051_IEO_FEA_HI.wav.jpg
1382,1036_IWW_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1036_IWW_HAP_XX.wav,Male,1036_IWW_HAP_XX.wav.jpg
1383,1051_MTI_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1051_MTI_DIS_XX.wav,Male,1051_MTI_DIS_XX.wav.jpg
1384,1047_IWL_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1047_IWL_SAD_XX.wav,Female,1047_IWL_SAD_XX.wav.jpg
1385,1078_ITS_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1078_ITS_DIS_XX.wav,Female,1078_ITS_DIS_XX.wav.jpg
1386,1058_MTI_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1058_MTI_NEU_XX.wav,Female,1058_MTI_NEU_XX.wav.jpg
1387,1016_WSI_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1016_WSI_HAP_XX.wav,Male,1016_WSI_HAP_XX.wav.jpg
1388,1084_WSI_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1084_WSI_HAP_XX.wav,Female,1084_WSI_HAP_XX.wav.jpg
1389,1063_IWW_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1063_IWW_ANG_XX.wav,Female,1063_IWW_ANG_XX.wav.jpg
1390,1037_IOM_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1037_IOM_FEA_XX.wav,Female,1037_IOM_FEA_XX.wav.jpg
1391,1075_TIE_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1075_TIE_ANG_XX.wav,Female,1075_TIE_ANG_XX.wav.jpg
1392,1067_IOM_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1067_IOM_FEA_XX.wav,Male,1067_IOM_FEA_XX.wav.jpg
1393,1036_TIE_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1036_TIE_HAP_XX.wav,Male,1036_TIE_HAP_XX.wav.jpg
1394,1054_IWL_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1054_IWL_ANG_XX.wav,Female,1054_IWL_ANG_XX.wav.jpg
1395,1028_IEO_SAD_MD.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_IEO_SAD_MD.wav,Female,1028_IEO_SAD_MD.wav.jpg
1396,1083_MTI_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1083_MTI_SAD_XX.wav,Male,1083_MTI_SAD_XX.wav.jpg
1397,1028_ITH_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1028_ITH_SAD_XX.wav,Female,1028_ITH_SAD_XX.wav.jpg
1398,1077_TIE_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1077_TIE_ANG_XX.wav,Male,1077_TIE_ANG_XX.wav.jpg
1399,1079_IOM_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1079_IOM_SAD_XX.wav,Female,1079_IOM_SAD_XX.wav.jpg
1400,1017_WSI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1017_WSI_FEA_XX.wav,Male,1017_WSI_FEA_XX.wav.jpg
1401,1059_TIE_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1059_TIE_HAP_XX.wav,Male,1059_TIE_HAP_XX.wav.jpg
1402,1072_IWL_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1072_IWL_NEU_XX.wav,Female,1072_IWL_NEU_XX.wav.jpg
1403,1037_TSI_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1037_TSI_SAD_XX.wav,Female,1037_TSI_SAD_XX.wav.jpg
1404,1039_ITS_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1039_ITS_HAP_XX.wav,Male,1039_ITS_HAP_XX.wav.jpg
1405,1015_DFA_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1015_DFA_SAD_XX.wav,Male,1015_DFA_SAD_XX.wav.jpg
1406,1001_IWW_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1001_IWW_FEA_XX.wav,Male,1001_IWW_FEA_XX.wav.jpg
1407,1016_DFA_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1016_DFA_DIS_XX.wav,Male,1016_DFA_DIS_XX.wav.jpg
1408,1062_ITH_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1062_ITH_DIS_XX.wav,Male,1062_ITH_DIS_XX.wav.jpg
1409,1056_TSI_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1056_TSI_HAP_XX.wav,Female,1056_TSI_HAP_XX.wav.jpg
1410,1039_TIE_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1039_TIE_ANG_XX.wav,Male,1039_TIE_ANG_XX.wav.jpg
1411,1036_ITH_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1036_ITH_NEU_XX.wav,Male,1036_ITH_NEU_XX.wav.jpg
1412,1032_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1032_MTI_ANG_XX.wav,Male,1032_MTI_ANG_XX.wav.jpg
1413,1058_IOM_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1058_IOM_SAD_XX.wav,Female,1058_IOM_SAD_XX.wav.jpg
1414,1039_IEO_SAD_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1039_IEO_SAD_LO.wav,Male,1039_IEO_SAD_LO.wav.jpg
1415,1072_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1072_MTI_ANG_XX.wav,Female,1072_MTI_ANG_XX.wav.jpg
1416,1013_ITS_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1013_ITS_FEA_XX.wav,Female,1013_ITS_FEA_XX.wav.jpg
1417,1060_WSI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1060_WSI_FEA_XX.wav,Female,1060_WSI_FEA_XX.wav.jpg
1418,1090_TAI_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1090_TAI_NEU_XX.wav,Male,1090_TAI_NEU_XX.wav.jpg
1419,1058_TSI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1058_TSI_FEA_XX.wav,Female,1058_TSI_FEA_XX.wav.jpg
1420,1085_DFA_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1085_DFA_ANG_XX.wav,Male,1085_DFA_ANG_XX.wav.jpg
1421,1037_ITH_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1037_ITH_DIS_XX.wav,Female,1037_ITH_DIS_XX.wav.jpg
1422,1058_MTI_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1058_MTI_DIS_XX.wav,Female,1058_MTI_DIS_XX.wav.jpg
1423,1058_IEO_DIS_HI.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1058_IEO_DIS_HI.wav,Female,1058_IEO_DIS_HI.wav.jpg
1424,1044_IWL_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1044_IWL_SAD_XX.wav,Male,1044_IWL_SAD_XX.wav.jpg
1425,1041_IWL_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1041_IWL_FEA_XX.wav,Male,1041_IWL_FEA_XX.wav.jpg
1426,1012_IEO_DIS_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1012_IEO_DIS_LO.wav,Female,1012_IEO_DIS_LO.wav.jpg
1427,1059_ITH_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1059_ITH_HAP_XX.wav,Male,1059_ITH_HAP_XX.wav.jpg
1428,1021_IWW_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1021_IWW_FEA_XX.wav,Female,1021_IWW_FEA_XX.wav.jpg
1429,1021_MTI_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1021_MTI_NEU_XX.wav,Female,1021_MTI_NEU_XX.wav.jpg
1430,1087_IWL_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1087_IWL_NEU_XX.wav,Male,1087_IWL_NEU_XX.wav.jpg
1431,1044_ITH_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1044_ITH_SAD_XX.wav,Male,1044_ITH_SAD_XX.wav.jpg
1432,1008_MTI_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1008_MTI_DIS_XX.wav,Female,1008_MTI_DIS_XX.wav.jpg
1433,1034_IOM_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1034_IOM_NEU_XX.wav,Male,1034_IOM_NEU_XX.wav.jpg
1434,1052_IWW_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1052_IWW_ANG_XX.wav,Female,1052_IWW_ANG_XX.wav.jpg
1435,1002_WSI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1002_WSI_ANG_XX.wav,Female,1002_WSI_ANG_XX.wav.jpg
1436,1032_IOM_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1032_IOM_SAD_XX.wav,Male,1032_IOM_SAD_XX.wav.jpg
1437,1049_TAI_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1049_TAI_DIS_XX.wav,Female,1049_TAI_DIS_XX.wav.jpg
1438,1008_TAI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1008_TAI_ANG_XX.wav,Female,1008_TAI_ANG_XX.wav.jpg
1439,1074_ITS_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1074_ITS_NEU_XX.wav,Female,1074_ITS_NEU_XX.wav.jpg
1440,1009_TSI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1009_TSI_FEA_XX.wav,Female,1009_TSI_FEA_XX.wav.jpg
1441,1052_IEO_SAD_MD.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1052_IEO_SAD_MD.wav,Female,1052_IEO_SAD_MD.wav.jpg
1442,1008_IEO_HAP_HI.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1008_IEO_HAP_HI.wav,Female,1008_IEO_HAP_HI.wav.jpg
1443,1049_DFA_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1049_DFA_FEA_XX.wav,Female,1049_DFA_FEA_XX.wav.jpg
1444,1071_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1071_MTI_ANG_XX.wav,Male,1071_MTI_ANG_XX.wav.jpg
1445,1079_IWL_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1079_IWL_DIS_XX.wav,Female,1079_IWL_DIS_XX.wav.jpg
1446,1031_TSI_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1031_TSI_DIS_XX.wav,Male,1031_TSI_DIS_XX.wav.jpg
1447,1068_IEO_DIS_HI.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1068_IEO_DIS_HI.wav,Male,1068_IEO_DIS_HI.wav.jpg
1448,1083_IEO_HAP_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1083_IEO_HAP_LO.wav,Male,1083_IEO_HAP_LO.wav.jpg
1449,1055_IEO_FEA_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1055_IEO_FEA_LO.wav,Female,1055_IEO_FEA_LO.wav.jpg
1450,1015_TIE_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1015_TIE_DIS_XX.wav,Male,1015_TIE_DIS_XX.wav.jpg
1451,1078_ITH_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1078_ITH_SAD_XX.wav,Female,1078_ITH_SAD_XX.wav.jpg
1452,1024_TIE_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1024_TIE_SAD_XX.wav,Female,1024_TIE_SAD_XX.wav.jpg
1453,1041_IEO_ANG_MD.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1041_IEO_ANG_MD.wav,Male,1041_IEO_ANG_MD.wav.jpg
1454,1065_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1065_MTI_ANG_XX.wav,Male,1065_MTI_ANG_XX.wav.jpg
1455,1062_TAI_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1062_TAI_NEU_XX.wav,Male,1062_TAI_NEU_XX.wav.jpg
1456,1058_IOM_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1058_IOM_NEU_XX.wav,Female,1058_IOM_NEU_XX.wav.jpg
1457,1040_TAI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1040_TAI_ANG_XX.wav,Male,1040_TAI_ANG_XX.wav.jpg
1458,1032_TAI_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1032_TAI_HAP_XX.wav,Male,1032_TAI_HAP_XX.wav.jpg
1459,1018_DFA_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1018_DFA_NEU_XX.wav,Female,1018_DFA_NEU_XX.wav.jpg
1460,1010_DFA_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1010_DFA_FEA_XX.wav,Female,1010_DFA_FEA_XX.wav.jpg
1461,1030_DFA_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1030_DFA_DIS_XX.wav,Female,1030_DFA_DIS_XX.wav.jpg
1462,1014_IEO_FEA_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1014_IEO_FEA_LO.wav,Male,1014_IEO_FEA_LO.wav.jpg
1463,1079_TIE_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1079_TIE_FEA_XX.wav,Female,1079_TIE_FEA_XX.wav.jpg
1464,1059_WSI_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1059_WSI_SAD_XX.wav,Male,1059_WSI_SAD_XX.wav.jpg
1465,1070_IWW_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1070_IWW_HAP_XX.wav,Male,1070_IWW_HAP_XX.wav.jpg
1466,1085_WSI_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1085_WSI_NEU_XX.wav,Male,1085_WSI_NEU_XX.wav.jpg
1467,1013_IWL_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1013_IWL_FEA_XX.wav,Female,1013_IWL_FEA_XX.wav.jpg
1468,1032_ITH_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1032_ITH_NEU_XX.wav,Male,1032_ITH_NEU_XX.wav.jpg
1469,1051_IEO_ANG_MD.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1051_IEO_ANG_MD.wav,Male,1051_IEO_ANG_MD.wav.jpg
1470,1010_MTI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1010_MTI_ANG_XX.wav,Female,1010_MTI_ANG_XX.wav.jpg
1471,1049_WSI_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1049_WSI_NEU_XX.wav,Female,1049_WSI_NEU_XX.wav.jpg
1472,1049_TIE_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1049_TIE_ANG_XX.wav,Female,1049_TIE_ANG_XX.wav.jpg
1473,1068_WSI_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1068_WSI_NEU_XX.wav,Male,1068_WSI_NEU_XX.wav.jpg
1474,1027_TSI_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1027_TSI_HAP_XX.wav,Male,1027_TSI_HAP_XX.wav.jpg
1475,1051_TSI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1051_TSI_FEA_XX.wav,Male,1051_TSI_FEA_XX.wav.jpg
1476,1086_IWW_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1086_IWW_HAP_XX.wav,Male,1086_IWW_HAP_XX.wav.jpg
1477,1006_IEO_ANG_MD.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1006_IEO_ANG_MD.wav,Female,1006_IEO_ANG_MD.wav.jpg
1478,1077_ITS_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1077_ITS_SAD_XX.wav,Male,1077_ITS_SAD_XX.wav.jpg
1479,1082_IOM_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1082_IOM_FEA_XX.wav,Female,1082_IOM_FEA_XX.wav.jpg
1480,1087_IWL_DIS_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1087_IWL_DIS_XX.wav,Male,1087_IWL_DIS_XX.wav.jpg
1481,1033_IEO_HAP_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1033_IEO_HAP_LO.wav,Male,1033_IEO_HAP_LO.wav.jpg
1482,1004_TIE_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1004_TIE_HAP_XX.wav,Female,1004_TIE_HAP_XX.wav.jpg
1483,1081_MTI_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1081_MTI_HAP_XX.wav,Male,1081_MTI_HAP_XX.wav.jpg
1484,1056_IWW_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1056_IWW_ANG_XX.wav,Female,1056_IWW_ANG_XX.wav.jpg
1485,1020_TAI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1020_TAI_ANG_XX.wav,Female,1020_TAI_ANG_XX.wav.jpg
1486,1033_IWL_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1033_IWL_SAD_XX.wav,Male,1033_IWL_SAD_XX.wav.jpg
1487,1030_TIE_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1030_TIE_HAP_XX.wav,Female,1030_TIE_HAP_XX.wav.jpg
1488,1016_ITS_HAP_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1016_ITS_HAP_XX.wav,Male,1016_ITS_HAP_XX.wav.jpg
1489,1073_IEO_FEA_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1073_IEO_FEA_LO.wav,Female,1073_IEO_FEA_LO.wav.jpg
1490,1050_IEO_SAD_LO.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1050_IEO_SAD_LO.wav,Male,1050_IEO_SAD_LO.wav.jpg
1491,1048_IEO_SAD_MD.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1048_IEO_SAD_MD.wav,Male,1048_IEO_SAD_MD.wav.jpg
1492,1040_IWL_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1040_IWL_FEA_XX.wav,Male,1040_IWL_FEA_XX.wav.jpg
1493,1061_IEO_DIS_HI.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1061_IEO_DIS_HI.wav,Female,1061_IEO_DIS_HI.wav.jpg
1494,1002_ITH_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1002_ITH_ANG_XX.wav,Female,1002_ITH_ANG_XX.wav.jpg
1495,1012_TSI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1012_TSI_ANG_XX.wav,Female,1012_TSI_ANG_XX.wav.jpg
1496,1036_ITH_SAD_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1036_ITH_SAD_XX.wav,Male,1036_ITH_SAD_XX.wav.jpg
1497,1001_TAI_FEA_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1001_TAI_FEA_XX.wav,Male,1001_TAI_FEA_XX.wav.jpg
1498,1029_ITS_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1029_ITS_NEU_XX.wav,Female,1029_ITS_NEU_XX.wav.jpg
1499,1036_IOM_NEU_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1036_IOM_NEU_XX.wav,Male,1036_IOM_NEU_XX.wav.jpg
1500,1074_WSI_ANG_XX.wav,/content/drive/My Drive/Speech Detection Data/AudioWAV/1074_WSI_ANG_XX.wav,Female,1074_WSI_ANG_XX.wav.jpg
